0.207173,0.038577,-0.286499,-0.211099,-0.52161,-0.130048,-0.403805,-0.116308,-0.799071,-0.721271,-0.829698,-0.829496,1.36807,-0.869631,0.0455833,-0.858342,0.538437,0.140168
0.854911,0.176177,-0.286499,-0.211099,-0.504019,-0.125365,-0.43854,-0.118704,-0.786623,-0.693135,-0.827161,-0.820501,1.50263,-0.928853,0.00519306,-0.842923,0.507405,0.266499
-0.265136,0.279376,-0.286499,-0.211099,-0.52161,-0.129026,-0.369071,-0.114141,-0.800987,-0.715019,-0.839844,-0.829496,1.44496,-0.928853,0.0657785,-0.863482,0.481222,0.240125
-1.22325,0.244977,-0.286499,-0.211099,-0.451247,-0.127664,-0.311179,-0.114635,-0.80769,-0.708766,-0.857599,-0.835492,1.56992,-1.01176,0.0758761,-0.858342,0.661596,0.382278
-1.15578,-0.202222,-0.286499,-0.211099,-0.380883,-0.122895,-0.357492,-0.115091,-0.802902,-0.73065,-0.829698,-0.832494,1.32001,-0.845942,0.0556809,-0.855772,0.614466,0.105569
-1.46615,0.0901769,-0.286499,-0.211099,-0.451247,-0.129708,-0.403805,-0.116308,-0.815351,-0.733777,-0.852526,-0.841489,1.41613,-0.928853,0.0960712,-0.873762,0.60826,0.227386
-1.3312,-0.95902,3.4738,-0.211099,-0.292929,-0.11106,-0.0333012,-0.0867973,-0.441889,-0.377376,-0.413707,-0.532656,0.954748,-0.164891,-0.721832,-0.439445,0.0603034,-0.181354
-1.49314,-0.219422,-0.286499,-0.211099,-0.0642484,-0.00845318,0.0130118,-0.109007,-0.495514,-0.396134,-0.515168,-0.56264,1.32001,-0.54391,-0.459295,-0.542242,-0.239217,-0.00301286
-1.53362,-0.253822,-0.286499,-0.211099,-0.187384,-0.113103,-0.253288,-0.109729,-0.502217,-0.393008,-0.522778,-0.577631,1.41613,-0.555755,-0.540076,-0.549951,-0.151644,0.0245376
-0.535027,-0.374222,-0.286499,-0.211099,-0.187384,-0.101863,-0.276445,-0.106991,-0.408373,-0.330482,-0.393415,-0.496675,1.05087,-0.230035,-0.711734,-0.418885,-0.0811057,-0.139926
-1.43916,0.382576,-0.286499,-0.211099,-0.486428,-0.13107,-0.415384,-0.115662,-0.857485,-0.771292,-0.913403,-0.865476,1.49302,-1.09467,0.298023,-0.909741,0.779907,0.49343
-1.37169,-1.16542,-0.286499,-0.211099,0.0940688,-0.0470264,-0.17224,-0.11144,-0.352832,-0.317976,-0.294491,-0.451699,0.608716,0.119374,-0.843003,-0.318658,0.0520821,-0.276237
0.962868,0.107377,-0.286499,-0.211099,-0.345702,-0.121533,-0.403805,-0.117677,-0.795241,-0.70564,-0.837307,-0.823499,1.4738,-0.946619,0.0657785,-0.848063,0.514193,0.261391
-0.602499,-0.116223,-0.286499,-0.211099,-0.134612,-0.0939443,-0.218553,-0.110528,-0.397839,-0.330482,-0.375659,-0.484682,0.945136,-0.170813,-0.701637,-0.400896,-0.0697918,-0.187152
-1.65507,-1.35462,-0.286499,-0.211099,0.0764784,-0.0765736,-0.0448794,-0.103797,-0.474447,-0.439903,-0.428927,-0.556643,0.704836,-0.0701356,-0.620856,-0.454864,0.151545,-0.265055
-0.0627175,0.227777,-0.286499,-0.211099,-0.416065,-0.121874,-0.334336,-0.114939,-0.797156,-0.708766,-0.839844,-0.823499,1.46419,-0.952541,0.0859736,-0.853202,0.467645,0.266634
0.288141,0.0213771,-0.286499,-0.211099,-0.451247,-0.127664,-0.461697,-0.1184,-0.802902,-0.718145,-0.837307,-0.835492,1.43535,-0.899242,0.0253882,-0.860912,0.616988,0.202428
-1.37169,-0.649421,-0.286499,-0.211099,-0.152203,-0.107313,-0.17224,-0.109615,-0.494556,-0.396134,-0.505022,-0.571635,1.31039,-0.478766,-0.560271,-0.531962,-0.103279,-0.0297996
0.180184,-0.116223,-0.286499,-0.211099,-0.416065,-0.128005,-0.450118,-0.117373,-0.791411,-0.715019,-0.817015,-0.826497,1.34884,-0.828175,-0.00490459,-0.845493,0.59798,0.0957591
1.40819,0.0213771,-0.286499,-0.211099,-0.328111,-0.129793,-0.357492,-0.116004,-0.806732,-0.727524,-0.84238,-0.832494,1.38729,-0.911086,0.0960712,-0.863482,0.539407,0.194135
-1.38518,-0.116223,-0.286499,-0.211099,-0.486428,-0.129026,-0.473275,-0.118134,-0.813435,-0.736903,-0.844917,-0.841489,1.36807,-0.887397,0.0758761,-0.868622,0.669355,0.154401
-0.049223,-1.07942,-0.286499,-0.211099,0.11166,-0.077936,0.0593248,-0.0899918,-0.267607,-0.233566,-0.200639,-0.37674,0.531819,0.249662,-0.984369,-0.223571,-0.00409099,-0.279411
-1.23674,0.451376,-0.286499,-0.211099,-0.433656,-0.125705,-0.392227,-0.117944,-0.818223,-0.811935,-0.806869,-0.829496,0.72406,-0.591288,0.247535,-0.837783,0.682296,-0.413815
-0.602499,-0.477422,-0.286499,-0.211099,-0.222566,-0.108335,-0.345914,-0.113836,-0.4055,-0.327355,-0.395952,-0.48768,1.05087,-0.265568,-0.651149,-0.421455,-0.144256,-0.145523
-0.386587,-0.666621,-0.286499,-0.211099,-0.134612,-0.102119,-0.206975,-0.0960385,-0.342299,-0.264829,-0.319856,-0.439706,0.993196,-0.123435,-0.832905,-0.344358,-0.107504,-0.165749
0.274646,-0.357022,-0.286499,-0.211099,-0.328111,-0.117531,0.00143348,-0.104253,-0.362408,-0.305471,-0.324929,-0.457696,0.82018,-0.0346025,-0.802613,-0.349497,-0.0240512,-0.221266
-1.43916,0.262176,-0.286499,-0.211099,-0.328111,-0.118553,-0.369071,-0.116422,-0.810563,-0.721271,-0.855063,-0.835492,1.48341,-0.97623,0.106169,-0.868622,0.530679,0.306713
0.180184,0.176177,-0.286499,-0.211099,-0.398474,-0.121278,-0.299601,-0.117335,-0.792368,-0.708766,-0.824625,-0.826497,1.41613,-0.875553,0.00519306,-0.848063,0.593714,0.168486
-0.049223,-0.167822,-0.286499,-0.211099,-0.0642485,-0.0963285,0.0709029,-0.103797,-0.435186,-0.364871,-0.423853,-0.511667,1.00281,-0.277412,-0.580466,-0.449724,-0.11719,-0.157247
-0.400081,-1.13102,-0.286499,-0.211099,-0.029067,-0.053072,-0.102771,-0.101857,-0.279098,-0.233566,-0.218395,-0.391732,0.647164,0.196363,-1.01466,-0.241561,0.0108243,-0.255623
0.207173,-1.68142,-0.286499,-0.211099,-0.29293,-0.097776,-0.311179,-0.118286,2.35046,2.38629,2.24457,2.41775,-1.58283,1.18537,-0.35832,2.25384,-1.1029,-0.650347
0.234162,-1.54382,-0.286499,-0.211099,-0.451247,-0.117159,-0.43854,-0.115913,1.90039,1.79541,1.93258,1.94401,-2.51519,1.78351,-0.39871,1.93773,-0.771791,-0.684634
-0.791423,-1.40622,-0.286499,-0.211099,-0.416065,-0.123961,-0.461696,-0.116138,1.8774,1.74852,1.93765,1.91103,-2.71704,1.96117,-0.489588,1.94287,-0.709023,-0.682534
0.544537,-0.408622,-0.286499,-0.211099,-0.32811,-0.120596,-0.380649,-0.114635,1.45606,1.2952,1.68907,1.32035,-2.66898,2.82581,-2.01432,1.69102,-0.408267,-0.556211
1.39469,-1.76742,-0.286499,-0.211099,-0.275339,-0.120215,-0.369071,-0.111773,2.27289,2.27999,2.20399,2.3248,-1.78468,1.3808,-0.47949,2.21272,-1.03081,-0.646149
-0.00873932,-1.61262,-0.286499,-0.211099,-0.292929,-0.115147,-0.322758,-0.110185,2.36195,2.42693,2.25725,2.39976,-1.3233,1.20313,-0.661247,2.26668,-1.1332,-0.59685
0.423086,-1.56102,-0.286499,-0.211099,-0.363294,-0.127749,0.00143316,-0.108816,2.56496,2.72393,2.33589,2.65762,-0.621623,0.498394,-0.196758,2.34635,-1.36441,-0.603023
-1.39868,-0.563421,-0.286499,-0.211099,-0.398474,-0.130474,-0.380649,-0.113722,1.97508,2.05177,1.93004,1.93501,-0.900372,1.30381,-1.2772,1.93516,-1.07126,-0.485709
-1.57411,-1.44062,3.4738,-0.211099,-0.169793,-0.105525,-0.160662,-0.112315,1.97221,1.95798,2.00867,1.92302,-1.73662,1.87234,-1.36808,2.01483,-0.880982,-0.550056
-0.0357284,-1.92222,-0.286499,-0.211099,-0.292929,-0.124343,0.0593251,-0.0676304,2.74977,2.92402,2.43988,2.92148,-0.631235,0.0838413,0.520169,2.45172,-1.45362,-0.757501
-1.0883,-0.752621,-0.286499,-0.211099,-0.468838,-0.123581,-0.380649,-0.115358,1.82665,1.71413,1.88439,1.84806,-2.5248,1.90195,-0.590564,1.88891,-0.726471,-0.665361
-1.5876,-1.80182,-0.286499,-0.211099,-0.204975,-0.114721,-0.345914,-0.115662,2.62529,2.82397,2.36379,2.71759,-0.304426,0.320729,-0.227051,2.37462,-1.43788,-0.560607
0.854911,-1.38902,-0.286499,-0.211099,-0.363292,-0.118981,-0.195397,-0.106515,1.8573,1.76415,1.87678,1.90503,-2.37101,1.65914,-0.338124,1.8812,-0.797491,-0.686153
0.369108,-1.80182,-0.286499,-0.211099,-0.363293,-0.121025,-0.426961,-0.116708,1.93965,1.80792,1.97316,2.00698,-2.79394,1.82496,-0.176563,1.97885,-0.741474,-0.714749
-0.0627175,-0.838621,-0.286499,-0.211099,-0.504019,-0.129452,-0.43854,-0.118704,1.67439,1.5797,1.80829,1.5902,-2.23644,2.31058,-1.59022,1.81181,-0.64419,-0.564418
0.247657,-1.69862,-0.286499,-0.211099,-0.204975,-0.110634,-0.357492,-0.10779,2.34088,2.38316,2.22935,2.40876,-1.51554,1.13799,-0.348222,2.23842,-1.11657,-0.646948
0.76045,-1.64702,-0.286499,-0.211099,-0.380884,-0.120852,-0.43854,-0.116879,2.61092,2.80209,2.34096,2.72059,-0.362099,0.249662,-0.0452948,2.35149,-1.43827,-0.59262
-0.238147,-1.75022,-0.286499,-0.211099,-0.398476,-0.119623,-0.299601,-0.115311,2.31886,2.33002,2.23443,2.38477,-1.78468,1.30973,-0.35832,2.24356,-1.05224,-0.660492
1.3677,-0.683821,-0.286499,-0.211099,-0.328111,-0.119575,-0.322758,-0.114293,1.38424,1.17015,1.66371,1.24539,-3.10152,3.09231,-2.01432,1.66532,-0.269069,-0.576281
-0.42707,-1.61262,-0.286499,-0.211099,-0.222565,-0.103226,-0.253288,-0.10334,2.36291,2.42068,2.25472,2.41176,-1.39058,1.17945,-0.550173,2.26411,-1.12938,-0.613928
-0.87239,-1.21702,-0.286499,-0.211099,-0.380883,-0.117786,-0.380649,-0.111897,1.9272,1.91421,1.94526,1.89903,-1.68856,1.70652,-1.13583,1.95058,-0.901104,-0.570273
0.733461,-0.374222,-0.286499,-0.211099,-0.468836,-0.12264,-0.415384,-0.116118,2.52953,2.63014,2.35618,2.61265,-1.13106,0.859648,-0.277539,2.36691,-1.24101,-0.633791
-0.170674,-1.59542,-0.286499,-0.211099,-0.433655,-0.125238,-0.288023,-0.112109,1.96933,1.90796,1.96555,2.01297,-2.16916,1.58808,-0.429003,1.97114,-0.870292,-0.67007
-0.292125,-1.01062,-0.286499,-0.211099,-0.398474,-0.115421,-0.264867,-0.110067,1.85346,1.78291,1.87678,1.87505,-2.15955,1.68283,-0.600661,1.8812,-0.820088,-0.650918
0.665988,-1.25142,-0.286499,-0.211099,-0.292929,-0.11402,-0.345914,-0.109722,1.81899,1.73601,1.86663,1.82407,-2.24605,1.82496,-0.752125,1.87092,-0.773725,-0.639281
-0.602499,-1.42342,-0.286499,-0.211099,-0.416065,-0.118296,-0.392227,-0.111574,1.90326,1.77978,1.94019,1.959,-2.68821,1.81904,-0.277539,1.94544,-0.744189,-0.701739
-0.777928,-0.890221,-0.286499,-0.211099,-0.0818393,-0.11106,-0.230132,-0.116422,2.29779,2.32376,2.2116,2.35179,-1.63089,1.28012,-0.469393,2.22043,-1.07137,-0.64086
-0.440565,-1.14822,-0.286499,-0.211099,-0.468838,-0.130815,-0.369071,-0.113684,2.29875,2.33314,2.20652,2.35179,-1.55399,1.23867,-0.47949,2.21529,-1.08726,-0.632539
-0.777928,-1.56102,-0.286499,-0.211099,-0.31052,-0.10706,-0.17224,-0.106042,2.30449,2.31126,2.24204,2.34879,-1.81351,1.45187,-0.570369,2.25127,-1.02319,-0.637005
0.00475522,-1.32022,3.4738,-0.211099,-0.416066,-0.117434,-0.0911922,-0.111476,2.2614,2.2456,2.21413,2.30981,-1.98653,1.52293,-0.509783,2.223,-0.981407,-0.652358
-0.319114,-0.0302228,3.4738,-0.211099,-0.398474,-0.112108,-0.230132,-0.110383,-0.870891,-0.896345,-0.867745,-0.841489,0.474147,-0.691965,0.68173,-0.899461,1.84878,-0.755908
-1.39868,-0.0130228,-0.286499,-0.211099,-0.468837,-0.122215,-0.450118,-0.115358,-0.944626,-0.927608,-0.976816,-0.91345,0.925912,-0.999919,0.732218,-1.00997,0.582077,-0.708068
-1.07481,-0.580621,-0.286499,-0.211099,-0.363293,-0.123662,-0.380649,-0.114635,-0.899619,-0.924482,-0.857599,-0.916449,0.502983,-0.443233,0.22734,-0.889181,2.47602,-0.50244
-1.43916,-0.615021,-0.286499,-0.211099,-0.117021,-0.0863739,-0.149084,-0.101565,-0.88334,-0.893219,-0.875355,-0.874471,0.62794,-0.668276,0.479779,-0.907171,1.93346,-0.570151
-0.980346,-0.357022,-0.286499,-0.211099,-0.380883,-0.11983,-0.369071,-0.113684,-0.884297,-0.90885,-0.860136,-0.880468,0.493371,-0.555755,0.429291,-0.891751,2.09606,-0.590816
-0.953357,-0.546221,-0.286499,-0.211099,-0.152203,-0.0960731,-0.369071,-0.116879,-0.874721,-0.911977,-0.822088,-0.892462,0.368415,-0.348478,0.207144,-0.853202,2.29434,-0.542723
-0.602499,-0.615021,-0.286499,3.48314,7.11281,13.0421,8.77775,14.1153,0.784789,0.726214,0.798752,0.816617,-1.17912,0.741204,-0.0250997,0.788979,-0.514438,-0.693681
0.207173,0.0213771,-0.286499,-0.211099,-0.292929,-0.121278,-0.311179,-0.108702,-0.893873,-0.921356,-0.865209,-0.892462,0.474147,-0.532066,0.409096,-0.896891,2.42171,-0.594499
-0.750939,0.279376,-0.286499,-0.211099,0.287568,-0.0907273,-0.102771,-0.102367,-0.491684,-0.477419,-0.489803,-0.502672,0.531819,-0.389934,0.106169,-0.485703,-0.161078,-0.232419
-1.56061,-0.735421,-0.286499,-0.211099,0.32275,0.184668,2.93073,0.614773,-0.348044,-0.439903,-0.281808,-0.334762,-0.563951,0.178596,0.287925,-0.305809,0.400397,-0.6997
-1.6011,-0.718221,-0.286499,3.48314,0.692157,0.0694597,0.649816,0.173211,-0.63628,-0.711892,-0.573508,-0.631602,-0.17947,-0.08198,0.328315,-0.60135,0.901432,-0.672156
-0.683467,0.107377,-0.286499,-0.211099,-0.539201,-0.130814,-0.519588,-0.119199,-0.945583,-0.927608,-0.969207,-0.925444,0.935524,-0.940697,0.621145,-1.00226,2.53711,-0.483516
-1.12879,-0.821421,-0.286499,3.48314,4.2631,0.308459,5.00324,0.206132,0.463038,0.407329,0.489296,0.480798,-0.89076,0.563538,-0.0250997,0.475448,-0.551738,-0.651759
-1.19626,0.382576,-0.286499,-0.211099,-0.52161,-0.126983,-0.276445,-0.0983203,-0.936965,-0.918229,-0.971743,-0.904455,0.935524,-1.01176,0.742316,-1.00483,-0.753864,-0.763466
-0.413576,0.365376,-0.286499,-0.211099,-0.468837,-0.128771,-0.43854,-0.117791,-0.929304,-0.927608,-0.926086,-0.925444,0.77212,-0.739343,0.449486,-0.958569,2.53711,-0.483516
-1.43916,-0.563421,-0.286499,-0.211099,-0.275338,-0.122895,-0.403805,-0.117221,-0.886213,-0.911977,-0.847453,-0.898459,0.483759,-0.455078,0.26773,-0.878902,2.21224,-0.528359
-0.764434,-0.339822,-0.286499,-0.211099,-0.398474,-0.118212,-0.311179,-0.109615,-0.903449,-0.924482,-0.875355,-0.907454,0.541431,-0.54391,0.358608,-0.907171,2.4828,-0.541917
-1.07481,-0.253822,-0.286499,3.48314,7.46463,0.162679,5.14218,0.0440764,0.328975,0.247887,0.390371,0.330879,-1.01572,0.699749,-0.126075,0.375221,-0.282647,-0.654156
-0.885885,-0.408622,-0.286499,-0.211099,-0.363292,-0.112422,-0.334336,-0.115852,-0.906322,-0.924482,-0.877892,-0.91345,0.570267,-0.54391,0.328315,-0.909741,2.47602,-0.519009
-0.777928,0.227777,-0.286499,-0.211099,1.51893,-0.0462383,0.0130118,-0.0866737,-0.557758,-0.674377,-0.42639,-0.595622,-0.621623,0.462861,-0.136173,-0.452294,1.04509,-0.620181
1.3677,-0.219422,-0.286499,-0.211099,-0.504019,-0.129452,-0.43854,-0.117335,-0.915898,-0.924482,-0.903257,-0.91345,0.666388,-0.662354,0.429291,-0.93544,2.43936,-0.523011
1.43518,0.0213771,-0.286499,-0.211099,0.481067,0.212513,-0.160662,-0.0534453,-0.881425,-0.886966,-0.870282,-0.880468,0.666388,-0.644588,0.398998,-0.902031,2.07686,-0.499254
-0.292125,0.038577,-0.286499,-0.211099,-0.31052,-0.112465,-0.369071,-0.112405,-0.913025,-0.915103,-0.915939,-0.898459,0.72406,-0.768953,0.550462,-0.94829,2.20196,-0.575325
-1.66857,-0.718221,-0.286499,-0.211099,3.24283,6.01748,1.37925,1.98916,-0.407415,-0.533692,-0.307173,-0.400727,-0.833088,0.368106,0.247535,-0.331508,0.756827,-0.704122
1.42168,0.0213771,-0.286499,-0.211099,-0.52161,-0.129026,-0.484853,-0.117944,-0.941753,-0.927608,-0.95906,-0.925444,0.897076,-0.893319,0.580755,-0.991978,2.53711,-0.483516
-0.899379,-0.236622,-0.286499,-0.211099,-0.328111,-0.125705,0.0477465,-0.102275,-0.847909,-0.886966,-0.811942,-0.844488,0.329967,-0.443233,0.409096,-0.842923,1.94099,-0.604968
-0.885885,-0.0474227,-0.286499,-0.211099,0.0764782,-0.0858348,-0.24171,-0.100303,-0.465829,-0.630608,-0.248833,-0.559641,-1.14067,1.13799,-0.742027,-0.2724,1.13506,-0.571284
0.207173,0.038577,-0.286499,-0.211099,-0.398474,-0.126387,0.0130118,-0.0807126,-0.857485,-0.88384,-0.827161,-0.85948,0.454923,-0.490611,0.358608,-0.858342,1.89136,-0.573195
0.0317443,0.348176,-0.286499,-0.211099,-0.134612,-0.128686,-0.357492,-0.113266,-0.850782,-0.902598,-0.789113,-0.865476,0.214623,-0.265568,0.22734,-0.819793,2.16486,-0.588054
-1.37169,0.107377,-0.286499,-0.211099,-0.451247,-0.129708,-0.461697,-0.117944,-0.945583,-0.927608,-0.969207,-0.925444,0.935524,-0.940697,0.621145,-1.00226,1.55959,-0.483516
0.895395,-0.0646227,-0.286499,-0.211099,-0.257748,-0.101749,-0.345914,-0.111574,0.0713818,0.0915713,0.0961343,0.0220452,0.128114,0.231896,-0.529978,0.0771099,-0.666479,-0.426831
1.27324,-0.735421,-0.286499,-0.211099,-0.204975,-0.123917,-0.403805,-0.109919,0.0675515,0.0946977,0.0961343,0.00705338,0.195399,0.255585,-0.641052,0.0771099,-0.617007,-0.39903
0.153195,-1.33742,-0.286499,-0.211099,-0.222566,-0.0959888,-0.114349,-0.103831,0.413243,0.426087,0.451248,0.351867,-0.217918,0.604993,-0.802613,0.436899,-0.720805,-0.452421
-0.791423,0.640575,-0.286499,-0.211099,0.340341,-0.0385112,0.0361683,-0.115091,-0.368154,-0.414892,-0.284345,-0.418717,-0.13141,0.285195,-0.348222,-0.308379,0.0122449,-0.511944
0.881901,-0.305422,-0.286499,-0.211099,-0.0114758,-0.0787023,-0.0911927,-0.102275,0.223639,0.232256,0.281301,0.144979,-0.102574,0.587227,-0.893491,0.264714,-0.5597,-0.420471
