0.566922,-1.64616,-1.72261,0.717636,-1.48229,-0.0568857,-1.33737
-0.805626,-0.0285323,-1.72261,0.717636,0.385803,-0.0568857,-1.33737
-0.805626,1.00087,-1.72261,-2.42629,-1.48229,-0.929132,-1.33737
-0.805626,0.265582,-1.72261,0.717636,0.385803,-0.0568857,-1.33737
0.566922,-0.175589,-1.72261,0.717636,-1.48229,-0.0568857,-1.33737
-0.805626,0.118525,-1.72261,0.717636,-0.548246,-0.0568857,-1.33737
-0.805626,0.192053,-1.72261,-2.42629,0.385803,-0.929132,-1.33737
0.566922,-1.64616,-1.72261,0.717636,0.385803,-0.0568857,-1.33737
-0.805626,1.00087,-1.72261,-2.42629,-1.48229,-0.929132,-1.33737
-0.805626,0.265582,-1.72261,0.717636,0.385803,-0.0568857,-1.33737
-0.805626,1.00087,-1.72261,-0.854329,-1.48229,-0.0568857,-1.33737
0.566922,-1.42558,-1.72261,0.717636,0.385803,-0.0568857,-1.33737
-0.805626,0.559696,-1.72261,0.717636,-1.48229,-0.0568857,-1.33737
-0.805626,0.192053,-1.72261,-0.854329,-1.48229,-0.0568857,-1.33737
-0.805626,-0.0285323,-1.72261,0.717636,0.385803,-0.0568857,-1.33737
0.566922,-1.57263,-1.72261,-0.854329,0.385803,-0.0568857,-1.33737
-0.805626,0.192053,-1.72261,-0.854329,0.385803,-0.0568857,-1.33737
-0.805626,0.265582,-1.72261,0.717636,0.385803,-0.0568857,-1.33737
-0.805626,0.486168,-0.574204,0.717636,0.385803,-0.0568857,-1.33737
0.566922,-0.69029,-0.574204,-0.854329,-1.48229,-0.0568857,-3.29034
0.566922,-1.79322,-0.574204,0.717636,0.385803,-1.80138,-3.29034
-0.805626,-0.102061,-0.574204,0.717636,0.385803,1.68761,0.615613
1.93947,1.44204,-0.574204,-0.854329,-1.48229,-0.0568857,0.615613
0.566922,-1.13146,-0.574204,-0.854329,-1.48229,-0.0568857,0.615613
-0.805626,1.00087,-0.574204,-0.854329,-1.48229,-0.0568857,0.615613
0.566922,-0.984404,-0.574204,-0.854329,0.385803,-0.0568857,0.615613
-0.805626,0.412639,-0.574204,-0.854329,-1.48229,-0.0568857,0.615613
-0.805626,0.0449963,-0.574204,0.717636,0.385803,-0.0568857,0.615613
0.566922,-1.64616,-0.574204,0.717636,0.385803,-0.0568857,0.615613
-0.805626,0.339111,-0.574204,0.717636,-1.48229,-0.0568857,0.615613
0.566922,-1.27852,-0.574204,-0.854329,0.385803,-0.0568857,0.615613
1.93947,1.14793,-0.574204,-0.854329,1.31985,-0.0568857,0.615613
0.566922,-0.469704,-0.574204,0.717636,0.385803,-1.80138,0.615613
1.93947,1.44204,0.574204,0.717636,-1.48229,-0.0568857,0.615613
-0.805626,0.118525,0.574204,0.717636,0.385803,-0.0568857,0.615613
0.566922,-0.616761,0.574204,0.717636,-1.48229,-0.0568857,0.615613
0.566922,-0.543232,0.574204,-0.854329,0.385803,-0.0568857,0.615613
-0.805626,-0.0285323,0.574204,0.717636,-1.48229,-0.0568857,0.615613
-0.805626,0.118525,0.574204,-2.42629,0.385803,-0.929132,-1.33737
0.566922,-0.249118,0.574204,0.717636,-1.48229,-0.0568857,0.615613
0.566922,-1.05793,0.574204,0.717636,-1.48229,-0.0568857,0.615613
0.566922,-1.20499,0.574204,0.717636,1.31985,-0.0568857,0.615613
1.93947,1.66263,0.574204,0.717636,-1.48229,-0.0568857,0.615613
0.566922,-1.35205,0.574204,0.717636,0.385803,-0.0568857,0.615613
-0.805626,0.853811,0.574204,-0.854329,1.31985,-0.0568857,0.615613
0.566922,-0.837347,0.574204,-0.854329,1.31985,-1.80138,0.615613
0.566922,-0.763818,0.574204,-0.854329,1.31985,-0.0568857,0.615613
-0.805626,0.559696,0.574204,0.717636,0.385803,-0.0568857,0.615613
-0.805626,0.927339,0.574204,0.717636,1.31985,-0.0568857,0.615613
0.566922,-0.910875,0.574204,-0.854329,-1.48229,-0.0568857,0.615613
-0.805626,0.633225,0.574204,0.717636,0.385803,-0.0568857,0.615613
0.566922,-0.69029,0.574204,-0.854329,0.385803,-0.0568857,0.615613
-0.805626,0.706754,0.574204,-0.854329,1.31985,-0.0568857,0.615613
0.566922,-1.42558,0.574204,-0.854329,0.385803,-0.0568857,0.615613
0.566922,-0.322647,0.574204,-0.854329,0.385803,-1.80138,0.615613
0.566922,-1.57263,0.574204,-0.854329,0.385803,-0.0568857,0.615613
-0.805626,0.192053,0.574204,-0.854329,-0.548246,1.68761,0.615613
0.566922,-1.71969,0.574204,-0.854329,0.385803,-1.80138,0.615613
-2.17817,-1.86675,0.574204,0.717636,0.385803,-1.80138,0.615613
0.566922,-0.175589,0.574204,0.717636,-1.48229,-1.80138,0.615613
-0.805626,0.780282,0.574204,0.717636,0.385803,-0.0568857,0.615613
1.93947,1.73615,0.574204,-0.854329,0.385803,-0.0568857,0.615613
1.93947,1.29498,0.574204,0.717636,0.385803,-0.0568857,0.615613
-0.805626,1.00087,0.574204,-0.854329,-1.48229,-1.80138,0.615613
0.566922,-1.13146,0.574204,-0.854329,1.31985,-1.80138,0.615613
1.93947,1.14793,0.574204,-0.854329,1.31985,-0.0568857,0.615613
-0.805626,-0.102061,0.574204,0.717636,0.385803,1.68761,0.615613
-0.805626,0.853811,0.574204,-0.854329,1.31985,-0.0568857,-1.33737
-0.805626,0.412639,0.574204,-0.854329,1.31985,-0.0568857,0.615613
-0.805626,0.339111,0.574204,-3.99826,-1.48229,-1.80138,0.615613
-0.805626,0.265582,0.574204,0.717636,-0.548246,1.68761,0.615613
-0.805626,0.486168,0.574204,0.717636,1.31985,1.68761,0.615613
-0.805626,0.118525,0.574204,0.717636,-0.548246,1.68761,0.615613
-0.805626,0.0449963,0.574204,0.717636,-0.548246,1.68761,0.615613
1.93947,1.51557,0.574204,0.717636,0.385803,-0.0568857,0.615613
-0.805626,0.927339,0.574204,0.717636,0.385803,-1.80138,0.615613
0.566922,-1.4991,0.574204,0.717636,1.31985,1.68761,-1.33737
0.566922,-1.79322,0.574204,0.717636,0.385803,1.68761,0.615613
-0.805626,0.339111,0.574204,0.717636,1.31985,1.68761,0.615613
0.566922,-0.396175,0.574204,0.717636,1.31985,-0.0568857,0.615613
-0.805626,-0.0285323,0.574204,0.717636,-0.548246,1.68761,0.615613
0.566922,-0.616761,0.574204,0.717636,1.31985,-0.0568857,0.615613
1.93947,1.0744,0.574204,0.717636,0.385803,1.68761,0.615613
1.93947,1.22145,0.574204,0.717636,0.385803,1.68761,-1.33737
0.566922,-1.42558,0.574204,0.717636,0.385803,1.68761,0.615613
0.566922,-1.05793,0.574204,0.717636,0.385803,1.68761,-1.33737
-0.805626,0.633225,0.574204,0.717636,0.385803,1.68761,0.615613
-0.805626,1.03763,1.72261,0.717636,0.385803,1.68761,0.615613
-0.805626,1.05234,1.72261,-0.854329,-0.548246,-0.0568857,0.615613
-0.805626,0.964104,1.72261,0.717636,0.385803,-0.0568857,-1.33737
1.93947,1.66263,1.72261,0.717636,1.31985,-0.0568857,0.615613
-2.17817,1.95674,1.72261,0.717636,-1.48229,-1.80138,0.615613
