-0.462236,-0.434755,-1.40084,0.470375,-0.427259,1.37373,0.469117,-0.428554,-1.35492,1.3065,-0.507662,-1.42586,-0.469014,-1.31336,0.432749,0.422492,-1.4225,0.364217,0.37981,-0.513193,-0.533306,-1.38852,0.411133,-0.528739,0.388964,-1.42589,0.507059,-0.335466,-0.85482,0.332202,0.398992,0.949228,-0.336568,1.5345,0.391406,1.2428,1.4082,-0.446986,-0.474255,-1.42901,-1.41648,0.426513,0.460777,0.436396,-0.436486,-0.437416,1.33726,1.38593,-0.45869,0.455048,-1.41824,0.489975,-0.472616,-0.50273,-1.33235,0.452639,1.35857,-0.46796,1.38324,0.436385
-1.38324,0.472288,-1.40084,-0.44512,-0.427259,-0.476859,0.469117,-0.428554,-0.446134,0.41653,0.389535,0.431047,-1.3714,0.482063,0.432749,-0.480825,0.377134,0.364217,-1.42989,0.374598,0.372094,-1.38852,-0.500907,-0.528739,1.29731,0.350557,-0.421482,-1.31365,0.88648,0.332202,0.398992,0.949228,0.560384,-1.11721,0.391406,-0.543428,-0.430211,-0.446986,-0.474255,-1.42901,-0.495638,-0.500311,0.460777,-0.477058,-0.436486,-0.437416,-0.492797,1.38593,-0.45869,-0.448814,0.460183,1.39977,0.447241,-0.50273,-0.414578,-0.457776,-0.477414,-0.46796,0.476802,-0.491661
0.458771,-1.3418,0.445342,0.470375,1.35671,0.448433,-1.33932,-1.32618,0.462657,0.41653,-1.40486,-0.497407,0.433371,1.37977,-0.493119,-0.480825,1.27695,1.27121,-0.525039,-0.513193,-0.533306,-0.484195,-1.41295,0.381994,0.388964,-1.42589,0.507059,-0.335466,0.01583,0.332202,0.398992,0.949228,0.560384,-1.11721,0.391406,-1.43654,-1.34942,0.467043,-0.474255,0.430482,-0.495638,-1.42713,0.460777,1.34985,-0.436486,0.48483,0.422234,0.464672,0.482893,0.455048,-0.479026,-1.32961,-0.472616,0.429117,0.50319,0.452639,0.440579,-1.39516,1.38324,0.436385
0.458771,0.472288,0.445342,-0.44512,1.35671,0.448433,-0.435103,0.469074,1.37145,1.3065,0.389535,-0.497407,1.33576,0.482063,0.432749,1.32581,-0.522684,-1.44976,-0.525039,-1.40098,1.27749,1.32445,-0.500907,-0.528739,1.29731,0.350557,0.507059,-0.335466,-0.85482,0.332202,0.398992,0.949228,-1.23352,1.5345,0.391406,0.349687,0.488994,0.467043,-0.474255,0.430482,0.425204,0.426513,0.460777,-0.477058,1.40408,1.40708,0.422234,-0.456586,1.42448,-0.448814,0.460183,0.489975,1.3671,1.36097,1.42096,1.36305,-0.477414,-0.46796,-0.429633,-0.491661
0.458771,-0.434755,1.36843,-0.44512,-1.31925,0.448433,-0.435103,-0.428554,-0.446134,-0.473444,-0.507662,-1.42586,0.433371,0.482063,1.35862,-0.480825,-1.4225,-0.542772,-0.525039,-0.513193,-1.43871,0.420127,0.411133,-1.43947,-1.42772,-0.537669,1.4356,0.642721,-0.85482,-0.79277,0.398992,0.949228,0.560384,-1.11721,0.391406,1.2428,0.488994,1.38107,-0.474255,-0.499266,-0.495638,-0.500311,-1.40219,1.34985,-0.436486,-0.437416,-0.492797,0.464672,0.482893,-0.448814,-0.479026,-0.419816,1.3671,1.36097,0.50319,-1.36819,-0.477414,-0.46796,-0.429633,1.36443
-0.462236,-1.3418,0.445342,-1.36062,-0.427259,1.37373,0.469117,0.469074,0.462657,1.3065,0.389535,0.431047,-1.3714,-0.415649,-1.41899,-1.38414,-0.522684,-1.44976,-1.42989,-1.40098,-1.43871,-0.484195,-0.500907,1.29273,1.29731,-0.537669,-1.35002,0.642721,0.01583,0.332202,0.398992,0.949228,-1.23352,-1.11721,0.391406,-1.43654,0.488994,-1.36101,0.448792,0.430482,0.425204,-0.500311,-0.470705,-1.39051,-1.35677,0.48483,-0.492797,1.38593,-0.45869,-1.35268,0.460183,-1.32961,0.447241,-1.43458,-0.414578,-0.457776,-1.39541,-0.46796,-1.33607,0.436385
-0.462236,-0.434755,1.36843,1.38587,1.35671,0.448433,-1.33932,0.469074,0.462657,-1.36342,-0.507662,-1.42586,0.433371,-0.415649,-1.41899,-0.480825,-0.522684,-1.44976,-1.42989,0.374598,-1.43871,-1.38852,0.411133,1.29273,0.388964,1.23878,0.507059,-0.335466,-0.85482,0.332202,0.398992,0.949228,-1.23352,-0.233306,0.391406,1.2428,1.4082,-0.446986,-0.474255,-0.499266,-1.41648,-0.500311,-0.470705,1.34985,0.483799,-0.437416,-0.492797,-0.456586,1.42448,0.455048,0.460183,1.39977,0.447241,0.429117,-0.414578,-0.457776,0.440579,-0.46796,-0.429633,-1.41971
-0.462236,-0.434755,-0.477751,1.38587,-0.427259,0.448433,1.37334,0.469074,-0.446134,0.41653,0.389535,1.3595,-0.469014,-0.415649,-1.41899,-0.480825,0.377134,-1.44976,-0.525039,-0.513193,-1.43871,-1.38852,0.411133,-1.43947,-0.519378,-0.537669,-1.35002,0.642721,0.01583,0.332202,0.398992,0.949228,0.560384,-1.11721,0.391406,-0.543428,-0.430211,-1.36101,-0.474255,0.430482,0.425204,0.426513,-0.470705,-1.39051,0.483799,0.48483,-0.492797,-0.456586,0.482893,0.455048,0.460183,0.489975,1.3671,-0.50273,0.50319,1.36305,0.440579,0.45924,0.476802,0.436385
1.37978,0.472288,0.445342,-0.44512,0.464728,-1.40215,-0.435103,1.3667,-1.35492,-0.473444,0.389535,0.431047,-0.469014,0.482063,-0.493119,0.422492,0.377134,-1.44976,0.37981,0.374598,-0.533306,-0.484195,-0.500907,1.29273,0.388964,0.350557,-1.35002,0.642721,-0.85482,0.332202,0.398992,0.949228,0.560384,-1.11721,0.391406,0.349687,-1.34942,-0.446986,-0.474255,-0.499266,1.34605,-0.500311,-0.470705,1.34985,0.483799,1.40708,-0.492797,-0.456586,-0.45869,1.35891,0.460183,-0.419816,1.3671,-0.50273,-0.414578,-1.36819,0.440579,1.38644,-0.429633,-0.491661
-1.38324,-1.3418,0.445342,-0.44512,1.35671,0.448433,-1.33932,-0.428554,-1.35492,0.41653,1.28673,0.431047,0.433371,-1.31336,-0.493119,-0.480825,-0.522684,0.364217,0.37981,1.26239,-0.533306,-1.38852,-1.41295,-0.528739,1.29731,1.23878,-0.421482,-1.31365,-0.85482,0.332202,0.398992,0.949228,0.560384,-1.11721,0.391406,-0.543428,-0.430211,-1.36101,0.448792,0.430482,-1.41648,0.426513,1.39226,-0.477058,0.483799,0.48483,0.422234,1.38593,0.482893,0.455048,0.460183,-1.32961,0.447241,0.429117,0.50319,1.36305,0.440579,-1.39516,0.476802,-1.41971
1.37978,0.472288,0.445342,-0.44512,0.464728,-1.40215,-0.435103,1.3667,-1.35492,-0.473444,0.389535,0.431047,-0.469014,0.482063,-0.493119,0.422492,0.377134,-1.44976,0.37981,0.374598,-0.533306,-0.484195,-0.500907,1.29273,0.388964,0.350557,-1.35002,0.642721,-0.85482,0.332202,0.398992,0.949228,0.560384,-1.11721,0.391406,0.349687,-1.34942,-0.446986,-0.474255,-0.499266,1.34605,0.426513,0.460777,1.34985,-1.35677,1.40708,-0.492797,-0.456586,-0.45869,1.35891,0.460183,-0.419816,1.3671,0.429117,-0.414578,-0.457776,-1.39541,0.45924,1.38324,-0.491661
-1.38324,-1.3418,0.445342,-0.44512,1.35671,0.448433,-1.33932,0.469074,-1.35492,0.41653,1.28673,0.431047,0.433371,-1.31336,-0.493119,-0.480825,-0.522684,1.27121,0.37981,1.26239,-0.533306,-1.38852,-1.41295,-0.528739,1.29731,1.23878,-0.421482,-1.31365,-0.85482,0.332202,0.398992,0.949228,0.560384,-1.11721,0.391406,-0.543428,-0.430211,-1.36101,-0.474255,-0.499266,-1.41648,0.426513,1.39226,-0.477058,0.483799,0.48483,0.422234,1.38593,0.482893,0.455048,0.460183,0.489975,-1.39247,0.429117,0.50319,0.452639,1.35857,0.45924,-1.33607,0.436385
0.458771,0.472288,-1.40084,-1.36062,0.464728,-1.40215,1.37334,0.469074,-0.446134,1.3065,0.389535,0.431047,-1.3714,0.482063,0.432749,-1.38414,0.377134,-1.44976,-1.42989,-1.40098,-0.533306,-0.484195,-0.500907,1.29273,0.388964,0.350557,0.507059,-1.31365,-0.85482,0.332202,0.398992,0.949228,-1.23352,0.650596,0.391406,-0.543428,1.4082,-0.446986,1.37184,0.430482,0.425204,1.35334,0.460777,-1.39051,-0.436486,-0.437416,-1.40783,0.464672,0.482893,-1.35268,-0.479026,-1.32961,-1.39247,0.429117,0.50319,0.452639,-1.39541,0.45924,0.476802,0.436385
-1.38324,-1.3418,0.445342,-0.44512,1.35671,0.448433,-0.435103,-1.32618,1.37145,0.41653,1.28673,0.431047,0.433371,-1.31336,1.35862,-0.480825,-0.522684,1.27121,0.37981,-1.40098,0.372094,-1.38852,-1.41295,-0.528739,1.29731,1.23878,-0.421482,-1.31365,0.88648,0.332202,0.398992,0.949228,0.560384,-1.11721,0.391406,1.2428,-1.34942,-0.446986,-1.3973,0.430482,0.425204,-1.42713,0.460777,-1.39051,1.40408,0.48483,1.33726,1.38593,1.42448,-0.448814,-1.41824,0.489975,-0.472616,-0.50273,-0.414578,1.36305,0.440579,1.38644,1.38324,0.436385
0.458771,0.472288,-1.40084,-1.36062,0.464728,-1.40215,1.37334,0.469074,1.37145,1.3065,0.389535,0.431047,-1.3714,0.482063,0.432749,-1.38414,0.377134,-1.44976,-1.42989,-1.40098,-0.533306,-0.484195,-0.500907,1.29273,0.388964,0.350557,0.507059,-1.31365,-0.85482,0.332202,0.398992,0.949228,-1.23352,0.650596,0.391406,-0.543428,1.4082,-0.446986,1.37184,0.430482,0.425204,1.35334,0.460777,-1.39051,-0.436486,-0.437416,-1.40783,0.464672,0.482893,-1.35268,-0.479026,-1.32961,-1.39247,0.429117,0.50319,0.452639,-1.39541,0.45924,0.476802,0.436385
-1.38324,-1.3418,0.445342,-0.44512,1.35671,0.448433,-0.435103,-1.32618,1.37145,0.41653,1.28673,0.431047,0.433371,-1.31336,1.35862,-0.480825,-0.522684,1.27121,0.37981,-1.40098,0.372094,-1.38852,-1.41295,-0.528739,1.29731,1.23878,-0.421482,-1.31365,0.88648,0.332202,0.398992,0.949228,0.560384,-1.11721,0.391406,1.2428,-1.34942,-0.446986,-1.3973,0.430482,0.425204,-1.42713,0.460777,-1.39051,1.40408,0.48483,1.33726,1.38593,1.42448,-0.448814,-1.41824,0.489975,-0.472616,-0.50273,-0.414578,1.36305,0.440579,1.38644,1.38324,0.436385
0.458771,0.472288,-0.477751,-1.36062,-0.427259,-0.476859,-1.33932,-0.428554,-0.446134,-1.36342,-0.507662,1.3595,0.433371,-1.31336,-0.493119,-0.480825,1.27695,0.364217,0.37981,0.374598,-1.43871,-0.484195,-1.41295,0.381994,1.29731,0.350557,-1.35002,-1.31365,1.75713,-0.79277,0.398992,0.949228,-1.23352,-1.11721,0.391406,1.2428,-1.34942,1.38107,0.448792,-0.499266,-0.495638,1.35334,1.39226,1.34985,-0.436486,-1.35966,-0.492797,1.38593,0.482893,-0.448814,0.460183,-1.32961,0.447241,0.429117,0.50319,0.452639,1.35857,1.38644,-0.429633,1.36443
1.37978,1.37933,0.445342,-0.44512,1.35671,-0.476859,1.37334,0.469074,0.462657,1.3065,0.389535,-1.42586,-1.3714,1.37977,1.35862,-1.38414,-0.522684,-1.44976,1.28466,-0.513193,1.27749,1.32445,-0.500907,1.29273,1.29731,1.23878,-1.35002,-1.31365,-0.85482,0.332202,0.398992,0.949228,-1.23352,-1.11721,0.391406,0.349687,1.4082,1.38107,0.448792,-0.499266,1.34605,-0.500311,-1.40219,-1.39051,-0.436486,-0.437416,-1.40783,0.464672,-0.45869,-0.448814,1.39939,0.489975,-1.39247,0.429117,-0.414578,1.36305,0.440579,1.38644,1.38324,1.36443
