0.160485,0.508649,0.0577843,0.270646,1.30652,0.311358,-0.205723,0.136489,-0.224811,0.757884,-0.402146,-0.344731,0.285643,-0.328861,-0.0766656,0.380766,-0.313537,0.183849
-0.325277,-0.625897,0.12119,-0.83475,-0.595044,0.0940239,-0.596759,0.520535,-0.610593,-0.344374,-0.59326,-0.622048,-0.513214,-0.0617305,0.533295,0.156833,0.0109306,0.452709
1.25345,0.832805,1.51611,1.19679,0.545894,0.311358,1.14787,-1.14366,0.932534,0.688993,1.09492,1.10411,1.39175,0.0718348,1.5499,-0.403,-0.151303,0.0494182
-0.0823959,-0.625897,-0.00562104,-0.29699,0.165581,0.0940239,-0.747158,0.648551,-0.610593,-0.344374,-0.911784,-0.740899,-1.4657,-1.26382,-0.0766656,-0.291034,1.63327,1.52815
-1.05392,-0.139663,-0.766486,1.07729,5.23641,9.43938,-0.596759,0.520535,-0.610593,-0.275483,1.66826,-0.650346,0.408545,7.28436,0.533295,-0.179067,-1.44917,-1.69818
1.61777,1.96735,1.51611,0.0913924,-1.48244,-0.557978,2.59169,-1.91176,2.86144,1.4468,2.9105,2.92649,2.74367,1.67462,-0.279986,-0.403,-1.28694,-1.69818
0.403367,-0.301741,-0.576269,0.121268,0.419123,-0.557978,-0.47644,0.136489,-0.610593,-0.344374,-0.402146,-0.446602,-0.0830599,-0.863122,1.34658,-1.29873,1.7955,1.12486
-0.446718,-0.301741,-1.02011,-0.356741,0.419123,0.0940239,-0.957716,0.904582,-0.996375,-0.137701,-0.848079,-0.899366,-0.328862,-0.729557,-0.686626,-1.0748,0.659865,0.856
-0.932481,-1.76044,-1.27373,-0.864625,-0.0879604,-0.340644,-1.40891,1.67267,-1.38216,-1.44663,-1.51698,-1.22762,-1.92658,-1.13025,-0.889946,0.156833,1.7955,1.66258
-0.0823959,-0.139663,1.00887,0.838281,0.0388104,0.528691,0.425952,-0.631603,0.546752,-0.137701,0.426016,0.368372,-0.697566,-1.13025,-0.483306,0.156833,0.984333,1.12486
-0.932481,-1.43629,-0.766486,-0.774999,-0.0879604,0.0940239,-1.07803,1.16061,-0.996375,-1.23996,-1.13475,-0.984259,-1.4657,-0.863122,-0.889946,-0.291034,0.822099,0.856
-0.446718,-1.76044,-1.02011,-0.984128,-0.848585,-0.557978,-1.37883,1.67267,-1.38216,-2.06665,-1.29401,-1.22196,-1.74223,-0.996688,-0.279986,1.50043,1.14657,0.856
-0.689599,0.184493,-0.512864,0.0615168,0.799435,-0.557978,-0.50652,0.264505,-0.610593,8.14316e-05,-0.274736,-0.514517,0.531446,-0.195296,-0.279986,-0.179067,0.0109306,-0.0850121
-0.568159,-0.463819,0.184595,-0.745123,-0.468273,0.311358,-0.50652,0.39252,-0.610593,-0.275483,-0.497703,-0.537155,-0.421038,-0.0617305,0.329975,0.044866,-0.313537,0.183849
0.0390448,0.670727,-0.195837,1.01753,1.17975,-0.775311,0.155234,-0.503588,0.16097,0.413428,0.234902,0.14199,0.9616,-0.195296,-0.0766656,-1.18677,1.3088,0.452709
0.281926,1.6432,1.32589,0.957783,0.419123,0.0940239,1.05763,-1.14366,0.932534,1.24012,1.22233,1.04186,2.19061,0.2054,-0.0766656,-1.18677,-0.47577,-0.219442
-0.568159,-1.43629,-1.97119,-1.79077,-1.2289,-0.557978,-1.52923,2.05672,-1.38216,-1.30885,-1.64439,-1.32383,-1.52715,1.00679,-0.889946,0.156833,-1.28694,-1.42932
0.646248,-0.625897,-0.322648,0.838281,0.926206,-0.557978,0.245473,-0.631603,0.16097,-0.619939,0.426016,0.255181,-0.728291,-0.0617305,-0.483306,-0.291034,1.47103,0.452709
1.25345,1.48112,1.13568,0.50965,-0.0879604,0.311358,1.41858,-1.27168,1.31832,1.72236,1.15862,1.39275,1.39175,0.2054,-0.279986,-0.179067,-0.638004,-0.0850121
0.889129,1.80527,1.13568,1.37604,0.926206,0.311358,1.17795,-1.14366,1.31832,1.4468,1.22233,1.19467,1.48393,0.2054,-0.0766656,-0.850866,-0.47577,-0.353873
-1.17536,0.346571,-0.449459,-0.476243,0.292352,-0.557978,-0.44636,0.264505,-0.610593,-0.206592,-0.433998,-0.486219,0.285643,0.338965,-1.29659,-1.0748,-0.638004,-0.488303
-1.17536,-1.27421,-1.84438,-1.43226,-0.341502,-0.775311,-1.37883,1.80069,-1.38216,-1.58442,-1.51698,-1.23894,-1.28135,1.27392,0.126654,-1.29873,-1.61141,-1.69818
0.0390448,-0.301741,-1.14692,0.121268,0.926206,-0.340644,-0.566679,0.264505,-0.610593,-0.413265,-0.625112,-0.542815,0.0705665,-0.595992,0.533295,-1.29873,1.63327,1.39372
-0.81104,-0.950053,-0.766486,-0.625621,-0.0879604,-0.340644,-0.777237,0.648551,-0.996375,-0.826612,-0.784374,-0.752218,-1.03554,-0.462426,-1.09327,-1.18677,0.497632,0.452709
0.646248,1.31904,1.4527,1.49554,0.545894,0.528691,1.05763,-1.14366,0.932534,1.17123,1.03121,1.0362,1.51465,-0.595992,-1.29659,-0.7389,0.335398,0.72157
-1.05392,0.0224151,-0.132432,-0.446368,0.292352,0.0940239,-0.656919,0.520535,-0.610593,8.14316e-05,-0.625112,-0.656006,-0.0216094,-0.195296,-1.09327,-0.962833,-0.151303,0.452709
-1.2968,-1.43629,-1.78097,-1.49201,-0.595044,-0.557978,-1.22843,1.54466,-0.996375,-1.58442,-1.45327,-1.14273,-1.09699,1.27392,-0.0766656,-1.0748,-1.61141,-1.69818
1.61777,1.48112,1.00887,1.01753,0.419123,0.528691,1.47874,-1.27168,1.7041,1.30901,1.28603,1.44935,1.26885,-0.0617305,-1.09327,1.72436,-0.313537,0.452709
1.01057,0.0224151,0.184595,0.718779,0.292352,-0.557978,0.696669,-1.01565,0.546752,-0.137701,0.903802,0.736243,-0.359587,0.472531,-0.0766656,-0.626933,0.984333,-0.353873
-1.66112,-1.11213,-1.21032,-1.19326,-0.848585,-0.340644,-0.686998,0.648551,-0.610593,-1.23996,-0.656965,-0.712601,-0.513214,1.40749,0.533295,0.828632,-1.44917,-1.42932
-0.568159,-0.301741,0.184595,-0.267114,0.292352,0.528691,-0.416281,0.264505,-0.610593,0.206755,-0.497703,-0.4749,-0.0216094,-0.0617305,-0.279986,-0.403,-0.638004,0.0494182
-0.689599,-0.463819,-0.322648,-0.535994,-0.468273,-0.12331,-0.867477,0.776566,-0.996375,-0.413265,-0.752522,-0.831452,-0.513214,-1.13025,0.736615,-0.179067,1.47103,1.25929
-0.0823959,-1.59837,-1.02011,-0.446368,-0.341502,-0.557978,-0.807317,0.648551,-0.996375,-1.37774,-0.848079,-0.769197,-1.68077,-1.13025,-0.279986,0.044866,1.3088,0.856
0.889129,0.508649,1.57951,1.58517,0.799435,0.311358,1.17795,-1.14366,1.31832,0.413428,1.38159,1.13807,0.900149,-0.328861,-0.279986,2.84403,0.173164,0.856
-0.81104,-1.11213,0.184595,0.24077,-0.0879604,-0.12331,-0.145563,-0.119542,-0.224811,-1.30885,-0.0836219,-0.214561,-1.37352,-1.26382,-1.09327,1.38846,1.47103,1.25929
0.767689,0.184493,0.501622,0.0913924,0.672665,0.0940239,-0.356121,0.264505,-0.224811,0.137864,-0.59326,-0.435283,0.285643,-0.729557,2.15986,-0.626933,0.497632,0.58714
-1.41824,-0.139663,-0.639675,-1.52189,-1.2289,-0.340644,-0.50652,0.39252,-0.610593,-0.0688097,-0.46585,-0.565453,0.0705665,1.27392,-0.889946,-1.18677,-1.44917,-1.42932
-0.446718,0.508649,0.248,4.09472,8.15214,8.78738,-0.47644,0.39252,-0.610593,0.551211,2.65568,-0.531496,0.777248,6.08227,-1.29659,0.268799,-0.638004,-0.219442
1.49633,1.31904,1.00887,0.210895,-0.975356,0.311358,1.41858,-1.27168,1.31832,1.58458,1.47714,1.42105,1.3303,0.2054,-1.09327,-0.403,-0.313537,0.183849
-1.53968,0.0224151,-0.893296,0.00176569,1.43329,-0.557978,-0.5366,0.39252,-0.610593,-0.137701,-0.497703,-0.588091,0.347094,0.338965,0.126654,-1.4107,-0.962471,-0.891594
0.160485,0.508649,1.3893,1.34617,0.672665,0.0940239,1.08771,-1.14366,0.932534,0.206755,1.22233,1.0645,0.838698,0.2054,-0.279986,-0.403,-0.47577,-0.353873
-0.689599,-1.27421,-1.97119,-1.91027,-1.2289,-0.775311,-1.49915,2.05672,-1.38216,-1.37774,-1.70809,-1.31817,-1.52715,1.80818,0.329975,0.380766,-1.61141,-1.69818
0.0390448,0.670727,0.311406,-0.954252,-0.975356,0.528691,-0.326042,0.264505,-0.224811,0.964558,-0.338441,-0.418305,0.347094,0.338965,-0.279986,-0.850866,-0.962471,-0.219442
