0.968246,-0.968246,0.968246,0.968246
0.968246,-0.968246,0.968246,-0.968246
0.968246,-0.968246,-0.968246,0.968246
0.968246,-0.968246,-0.968246,-0.968246
0.968246,0.968246,0.968246,0.968246
0.968246,0.968246,0.968246,-0.968246
0.968246,0.968246,-0.968246,0.968246
0.968246,0.968246,-0.968246,-0.968246
-0.968246,-0.968246,0.968246,0.968246
-0.968246,-0.968246,0.968246,-0.968246
-0.968246,-0.968246,-0.968246,0.968246
-0.968246,-0.968246,-0.968246,-0.968246
-0.968246,0.968246,0.968246,0.968246
-0.968246,0.968246,0.968246,-0.968246
-0.968246,0.968246,-0.968246,0.968246
-0.968246,0.968246,-0.968246,-0.968246
