0.490585,0.428121,0.821904,0.418876,0.237339,2.14334
0.490585,0.428121,0.821904,0.418876,1.02604,0.779683
0.490585,0.428121,0.821904,0.418876,1.02604,2.14334
0.490585,0.428121,0.821904,0.418876,1.81473,0.779683
0.490585,0.428121,0.821904,0.418876,2.60343,0.779683
0.490585,0.428121,0.821904,1.40232,0.237339,0.779683
0.490585,0.428121,0.821904,1.40232,1.02604,2.14334
0.490585,0.428121,0.821904,1.40232,2.60343,2.14334
0.490585,0.428121,2.22531,0.418876,1.02604,2.14334
0.490585,0.428121,2.22531,0.418876,2.60343,2.14334
0.490585,0.428121,2.22531,1.40232,1.02604,2.14334
0.490585,0.428121,2.22531,1.40232,2.60343,0.779683
0.490585,0.428121,2.22531,1.40232,2.60343,2.14334
0.490585,0.428121,2.22531,2.38577,0.237339,0.779683
0.490585,0.428121,2.22531,2.38577,0.237339,2.14334
0.490585,0.428121,2.22531,2.38577,1.81473,0.779683
0.490585,0.428121,2.22531,2.38577,1.81473,2.14334
0.490585,1.42247,0.821904,0.418876,1.81473,0.779683
0.490585,1.42247,0.821904,1.40232,1.02604,0.779683
0.490585,1.42247,0.821904,1.40232,1.02604,2.14334
0.490585,1.42247,0.821904,1.40232,1.81473,0.779683
0.490585,1.42247,0.821904,2.38577,0.237339,0.779683
0.490585,1.42247,0.821904,2.38577,0.237339,2.14334
0.490585,1.42247,0.821904,2.38577,1.02604,0.779683
0.490585,1.42247,0.821904,2.38577,1.02604,2.14334
0.490585,1.42247,0.821904,2.38577,1.81473,2.14334
0.490585,1.42247,0.821904,2.38577,2.60343,0.779683
0.490585,1.42247,2.22531,0.418876,1.81473,0.779683
0.490585,1.42247,2.22531,0.418876,2.60343,2.14334
0.490585,1.42247,2.22531,1.40232,0.237339,0.779683
0.490585,1.42247,2.22531,1.40232,1.02604,0.779683
0.490585,1.42247,2.22531,1.40232,1.02604,2.14334
0.490585,1.42247,2.22531,2.38577,0.237339,0.779683
