-0.689954,-0.635367,-0.176984,0.358142,-0.357754,-0.397503,0.243732,1.75675,-0.777967,-0.193817,-0.333166,0.301068,-0.342553,-0.605039,-0.00025261,-0.103473,0.939432,0.307523,1.44775,-0.350153,0.332594,-0.411312,-0.232904,-0.289725,-0.549158,2.16715,-0.509113,1.13025,0.208164,-0.0421205,-0.422156,-0.507657,-0.370724,0.358832,0.15499,-0.146627,0.132678,0.0996012,0.0492243,-0.404097,-0.291297,0.904635,0.779536,0.264898,0.817596,-0.176347,0.17705,0.327292,-0.534813,0.785651,-0.80131,-0.099196,0.923748,-0.647593,-0.293778,-0.670535,-0.673271,0.787577,-0.115533,1.72785,0.226744,-0.475266,-0.39405,-0.471823
-0.590266,-0.381682,-0.176984,0.0833243,-0.0353795,-0.170261,0.0176469,-0.398775,-0.563919,0.170853,-0.634439,-0.687058,-0.595545,-0.29827,-0.40974,-0.103473,2.73343,-0.3823,-0.343453,1.81394,-0.0766721,-0.411312,-0.232904,-0.446685,-0.549158,1.52252,-0.509113,0.990422,-0.1329,1.39442,-0.422156,-0.507657,0.977657,-0.498089,1.01854,-0.146627,0.30569,-0.0697506,0.635875,-0.219808,-0.291297,-0.017627,0.31347,-0.073195,0.0191789,-0.326712,0.450984,0.197354,-0.534813,0.106231,-0.562656,0.166614,0.708229,-0.521394,-0.0224466,-0.670535,0.93237,-0.147624,0.485458,-0.492834,1.00863,-0.101887,1.09128,-0.471823
-0.291153,-0.686098,-0.176984,0.770403,0.1795,0.0948517,0.243732,-0.398775,-0.34987,0.0492961,-0.257858,-0.522385,-0.679868,-0.144885,-0.00025261,-0.103473,1.11882,-0.123633,0.48326,0.63348,0.23029,-0.411312,-0.232904,0.338198,-0.549158,2.00601,-0.509113,-0.268119,-0.218165,1.15501,-0.540066,-0.405762,0.48736,-0.498089,-0.70856,-0.0257033,0.997824,0.0996012,-0.537427,-0.588387,-0.120464,1.16812,-0.152644,-0.073195,0.0990165,-0.477077,-0.644801,-0.257464,-0.41235,-0.00699632,-0.80131,0.698235,2.43205,-0.395196,0.791595,-0.670535,0.330293,0.0601862,0.785969,-0.175535,1.00863,-0.475266,-0.493065,-0.471823
-0.191465,-0.432414,0.203214,-0.191528,-0.142819,0.96593,0.243732,-0.398775,-0.777967,0.535584,-0.107241,-0.192953,-0.595545,-0.451654,-0.136748,-0.103473,0.580559,-0.123633,-0.0678351,1.42049,-0.485886,-0.220519,-0.232904,0.338198,-0.703567,2.65056,-0.33029,0.2912,-0.644538,-0.281535,-0.422156,-0.507657,0.48736,-0.498089,0.0110771,-0.630381,0.132678,0.184277,0.489156,-0.772677,-0.291297,1.16812,0.406683,0.264898,0.178854,-0.176347,-0.644801,-0.127492,-0.534813,0.219458,-0.642194,0.698235,1.57014,-0.395196,-0.112891,-0.452176,0.93237,0.475861,0.0647549,-0.651443,-0.555141,-0.288577,0.101078,-0.471823
-0.490579,-0.483145,-0.176984,0.0833243,-0.680073,-0.624745,-0.20838,-0.398775,-0.135821,-0.0722605,0.570575,-0.357711,0.0369247,-0.451654,-0.546305,-0.103473,0.221777,0.307523,0.896652,-0.940433,0.0256313,-0.220519,-0.232904,0.181238,-0.394749,-0.0889431,-0.33029,-0.407949,0.122898,-0.0421205,-0.540066,-0.405762,1.10023,-0.498089,-0.132835,1.18359,-0.0403332,0.353629,-0.390707,-0.588387,-0.46213,2.22212,0.220256,-0.580421,1.3765,-0.477077,-0.462178,-0.192495,-0.41235,0.106231,-0.0853874,0.432425,0.169569,-0.647593,0.248932,-0.452176,0.93237,1.51497,0.785969,0.617508,-0.555141,-0.475266,-0.59208,-0.471823
-0.0917779,-0.635367,-0.63326,0.839108,-0.0353795,0.511446,-0.0953665,1.03824,-0.777967,0.900254,-0.408475,-0.192953,-0.384714,-0.605039,-0.136748,-0.103473,1.4776,0.307523,0.345486,0.240027,-0.383582,-0.602106,-0.232904,0.0241966,-0.703567,0.716828,-0.509113,0.0115404,-0.0476337,0.915597,-0.540066,-0.405762,-0.370724,1.21575,0.15499,0.578975,-1.2515,-0.408497,0.0492243,-0.404097,-0.376713,0.509409,0.499896,0.0958515,0.578042,-0.0259046,-0.00557337,0.132385,-0.534813,0.332685,-0.960386,-0.365006,1.46241,-0.395196,-0.565157,-0.452176,0.93237,-0.147624,0.30517,0.4589,1.00863,-0.288577,0.794236,-0.471823
-0.490579,0.0749299,0.65949,-0.260233,-0.465194,-0.473244,0.695785,-0.398775,0.292386,-0.0722605,0.871847,-0.522385,-0.0474204,-0.29827,-0.819297,-0.103473,1.65699,-0.0374108,1.30997,-0.153426,-0.281279,-0.411312,-0.232904,-0.289725,-0.549158,-0.250081,-0.509113,-0.12829,0.0376321,-0.52101,-0.422156,-0.507657,0.242211,-0.498089,0.0110771,0.941745,0.478701,-0.0697506,-0.68407,-0.219808,-0.376713,3.01264,0.126995,-0.411375,-0.300212,-0.627443,-0.0968849,-0.452372,-0.534813,0.672424,-0.562656,0.166614,0.492765,-0.647593,0.701151,-0.670535,-0.472579,0.787577,0.184947,0.776117,1.00863,-0.288577,0.299109,-0.25045
0.307023,-0.381682,0.279254,-0.260233,0.609314,-0.246002,0.243732,-0.398775,0.292386,0.170853,-0.408475,-0.192953,-0.131744,-0.144885,-0.00025261,-0.103473,1.65699,-0.554789,-0.0678351,-0.350153,0.23029,-0.411312,-0.232904,0.495159,-0.394749,2.16715,-0.151468,0.43103,0.805068,0.0775865,-0.422156,-0.303868,0.977657,-0.498089,-0.276748,-0.26755,0.824813,0.438348,-0.0974196,-0.404097,-0.46213,0.114115,0.220256,0.0958515,0.0191789,-0.477077,-0.279555,-0.0625232,-0.41235,-0.00699632,-0.80131,-0.365006,1.35468,-0.268998,0.248932,-0.452176,0.93237,-0.45934,-0.175629,-0.175535,-0.555141,-0.101887,-0.196019,0.192296
-0.490579,-0.381682,-0.100944,-0.0541197,-0.250259,-0.132391,-0.20838,-0.398775,-0.563919,1.5081,-0.860364,-0.0282792,-0.469059,-0.605039,-0.136748,-0.103473,0.760041,-0.641012,-0.481227,0.63348,0.332594,-0.220519,-0.232904,0.80908,-0.549158,0.716828,-0.509113,0.570932,-0.218165,1.99302,-0.304246,-0.405762,0.242211,2.07267,0.730714,-0.872228,0.30569,-0.239102,1.07581,-0.035518,-0.20588,-0.017627,0.779536,0.602991,-0.539725,-0.0259046,-0.0968849,0.327292,-0.534813,-0.00699632,-0.642194,-0.365006,2.43205,-0.395196,0.158441,-0.233816,2.33732,-0.45934,0.184947,-0.175535,0.226744,-0.288577,0.101078,-0.471823
0.107597,-0.483145,-0.329063,0.289437,0.39438,0.322094,0.356745,1.03824,-0.777967,0.170853,-0.483783,-0.0282792,-0.553383,-0.605039,0.136243,-0.103473,1.29821,-0.209856,0.896652,-0.54698,0.537201,0.161067,-0.232904,0.80908,-0.703567,0.716828,-0.509113,1.27008,-0.559272,1.15501,-0.304246,-0.507657,0.364785,0.358832,0.586728,-0.146627,-0.732468,-0.916553,0.342512,-0.588387,-0.0350037,-0.149369,0.126995,0.772038,-0.140537,0.274826,-0.736112,0.977052,-0.41235,-0.233451,-0.880848,-0.099196,1.03148,-0.1428,1.06297,-0.670535,0.330293,-0.563246,0.184947,-0.651443,1.00863,-0.288577,0.101078,-0.471823
