0.180723,-0.8816,-0.430175,-1.20376,-0.163793,0.225595,0.371883,-1.26358,0.654563,0.677236,-1.53479,-1.71078,0.0849225,-2.0584,-2.36473,-0.546515,-0.135521,-0.0540961,-1.87801,-1.96039,0.0927376,0.520618,0.0802006,0.65679,1.36797,1.02482,-0.0263625,-0.445101,0.385498,0.87716,-0.363541,-1.07757,-0.608257,1.2311,-1.09803,-1.29558,-0.575811,1.28725,-0.930449,0.963001,-0.956788,-1.21162,0.59095,-2.02915,-2.15367,-1.13544,-0.677899,1.16505,-1.62027,-0.439803,-0.775862,0.455896,0.536602,-0.933114,1.28626,1.09848,0.30654,-0.776638,0.390232,1.25943,-0.935393,-1.01499,0.541329,0.442967,-1.30442,-0.272134,-0.145623,1.01286,-1.03239,0.701018,-0.765109,-0.996032,-0.75348,-1.87285,-1.99886,-0.348557,0.394514,-1.57385,-1.89129,-2.30247,0.622885,0.529189,-0.720551,-0.920588,0.839709,0.512816,-1.2247,0.873601,-0.206011,0.822003,-0.621737,-1.28525,-1.19708,1.02056,0.538913,-0.838294,-1.22029,0.718898,-0.751259,0.708279,-1.06128,-1.07345,-2.1551,-2.21942,-2.3059,-0.838296,0.292974,1.24773,-2.3132,-2.28323,-2.38198,-0.107937,0.283525,0.276932,0.753925,1.43661,0.821689,0.579294,0.116566,-0.834043,1.06865,1.5111,1.19656,-1.48814,-0.871672,-1.1484,1.53121,1.00653,1.45637,-1.22678,0.0200527,-1.00697,0.239869,-1.01704,-1.41305,0.428441,0.659225,-0.9857,0.689362,0.265955,-0.579038,1.30867,0.944147,1.04651,-0.154676,-0.295417,-0.290322,-0.00312447,-0.781483,0.514062,-0.753947,-1.1958,-1.21925,-1.18577,-0.894557,-1.23118,-0.258181,1.45596,-0.170265,-1.44491,-0.863858,-1.0098,-0.786805,-0.179275,0.555801,-0.0685431
0.180723,-0.802337,-0.907243,-1.07134,-0.163793,0.703723,0.615875,-2.34557,0.47807,1.11881,-2.57167,-0.541457,-0.533722,-1.99832,-1.97138,-0.593483,0.823675,-1.26207,-0.763257,0.0196449,0.542391,0.406376,0.625412,1.33854,0.962787,0.398559,0.709876,0.541643,-1.12973,1.17371,-0.363541,-1.06693,-0.592258,1.16814,-1.09803,-1.32004,-0.436033,0.403963,-0.930449,0.554929,-0.862569,-1.21162,0.575387,-2.4904,-1.57519,-2.09107,0.022316,0.293801,-1.21649,1.08222,0.087434,0.466893,0.4835,-2.00778,0.80793,-0.422674,0.755394,-0.298398,-0.0911037,0.976163,-0.935393,-1.01499,0.541329,1.30015,-1.13287,-0.272134,-0.145623,-0.67541,-1.03239,-0.344209,-0.855157,-0.996032,-2.64029,-1.23776,-0.31737,-0.348557,0.675792,-2.47669,-0.599659,-2.36276,0.61144,0.48692,0.362445,0.648588,1.06269,0.550725,-0.190148,-0.943982,-1.30895,1.20537,-0.621737,-1.28525,-1.19708,-2.45796,0.538913,-0.848368,0.138311,0.650064,-0.951811,0.698641,-0.897095,-1.07345,-1.77154,-2.45222,-2.05774,-2.12255,-0.460221,-0.146947,-1.50812,-1.62587,-1.94385,0.611893,0.610126,0.578365,1.08087,0.373643,1.20361,0.682843,0.758992,0.72984,1.0882,0.611398,1.01705,-1.48814,-0.861415,-1.11943,0.751564,1.20002,-0.189367,-1.22678,0.0200527,-1.00697,0.0877133,-0.567073,-1.70507,-0.692096,0.720274,-0.40182,0.597037,0.296548,0.35572,0.352328,0.585493,0.509675,-0.154676,-0.295417,-0.361962,-0.360063,-0.323023,0.653489,-0.753947,-1.23928,-1.21925,-1.18577,-0.894557,-1.23118,-0.258181,-1.08963,1.38153,-1.44491,-0.875311,-0.989504,-0.786805,-0.179275,0.538563,-0.0685431
0.180723,-0.802337,-0.907243,-1.20376,-0.163793,0.225595,0.615875,-2.22682,0.47807,0.663437,-2.04765,-0.541457,0.0698336,-1.91422,-2.33851,-0.593483,0.815034,-1.26207,-0.751007,-1.94593,0.542391,0.406376,0.625412,0.648268,1.36797,0.398559,0.720704,0.541643,0.385498,0.87716,-0.363541,-1.06693,-0.608257,1.24009,-1.09803,-1.29558,-0.575811,0.416231,-0.930449,0.554929,-0.850791,-1.21162,0.575387,-2.1529,-1.72609,-2.00113,0.0074178,0.293801,-1.20303,-0.439803,0.087434,0.466893,0.4835,-1.76628,1.29765,-0.406662,0.755394,-0.298398,0.390232,1.25943,-0.935393,-1.01499,0.541329,0.442967,-1.30442,-0.226714,-0.145623,-0.67541,-1.03239,-0.344209,-0.855157,-0.996032,-0.778471,-1.23776,-2.01287,-0.348557,0.675792,-2.34771,-0.599659,-2.16983,0.61144,0.48692,0.362445,-0.910332,0.829574,0.550725,-0.190148,-0.943982,-0.206011,0.814179,-0.621737,-1.28525,-1.19708,1.02056,0.538913,-0.838294,-1.22029,0.650064,-0.951811,0.708279,-0.897095,-1.07345,-2.11674,-2.11467,-2.14459,-2.12255,-0.476595,-0.146947,-2.3132,-1.84052,-2.23138,0.611893,0.59992,0.578365,0.764142,1.43661,0.821689,0.692257,0.758992,0.72984,1.05888,1.49971,1.19656,-1.48814,-0.861415,-1.11943,1.53121,1.00653,1.45637,-1.22678,0.0200527,-1.00697,0.0877133,-0.567073,-1.66698,-0.692096,0.730448,-0.414795,0.597037,0.296548,0.35572,0.352328,0.585493,0.509675,-0.154676,-0.295417,-0.290322,-0.360063,-0.323023,0.665108,-0.753947,-1.1958,-1.21925,-1.18577,-0.894557,-1.23118,-0.258181,1.46713,-0.153844,-1.44491,-0.863858,-1.0098,-0.786805,-0.179275,0.538563,-0.0500892
0.180723,-0.8816,-0.444632,-1.07134,-0.163793,0.703723,0.371883,-1.35595,0.654563,1.11881,-2.30409,-1.71078,-0.533722,-1.98631,-2.32539,-0.562171,-0.12688,-0.0388052,-1.87801,0.0340976,0.0927376,0.509194,0.0802006,1.33854,0.97345,1.02482,-0.0371895,-0.460764,-1.12973,1.17371,-0.363541,-1.06693,-0.592258,1.17714,-1.09803,-1.32004,-0.436033,1.28725,-0.930449,0.950636,-0.956788,-1.22454,0.575387,-2.07415,-2.15367,-2.0461,-0.677899,1.16505,-1.60681,1.08222,-0.788747,0.455896,0.536602,-1.9957,0.80793,1.09848,0.30654,-0.776638,-0.106145,0.965269,-0.935393,-1.01499,0.541329,1.30015,-1.13287,-0.272134,-0.145623,1.01286,-1.03239,0.701018,-0.765109,-0.996032,-2.21545,-1.87285,-0.31737,-0.348557,0.394514,-1.78491,-1.89129,-2.15777,0.622885,0.529189,-0.720551,0.658844,1.05256,0.503338,-1.2247,0.85906,-1.29224,1.20537,-0.621737,-1.28525,-1.19708,-2.45796,0.538913,-0.848368,0.128096,0.718898,-0.751259,0.698641,-1.06128,-1.07345,-1.77154,-2.13795,-2.25627,-1.08767,0.309348,1.26102,-1.78081,-2.28323,-2.38198,-0.119184,0.283525,0.276932,1.08087,0.389048,1.21192,0.56988,0.116566,-0.834043,1.09797,0.600009,1.01705,-1.48814,-0.861415,-1.11943,0.738783,1.20809,-0.203314,-1.22678,0.0200527,-1.00697,0.239869,-1.01704,-1.41305,0.428441,0.659225,-0.9857,0.700903,0.265955,-0.579038,1.29574,0.944147,1.03577,-0.154676,-0.295417,-0.290322,-0.00312447,-0.781483,0.514062,-0.753947,-1.23928,-1.21925,-1.18577,-0.894557,-1.23118,-0.258181,-1.08963,1.38153,-1.44491,-0.875311,-1.0098,-0.786805,-0.179275,0.555801,-0.0685431
0.180723,-0.8816,-0.328979,-1.20376,-0.163793,0.214729,0.381267,-1.25039,0.654563,0.663437,-1.54593,-1.71078,0.0698336,-2.0584,-2.35162,-0.530859,-0.135521,-0.0388052,-1.86576,-1.93148,0.0927376,0.520618,0.0802006,0.639746,1.37864,1.02482,-0.0263625,-0.460764,0.385498,0.87716,-0.363541,0.721828,-0.30428,1.24009,-1.04779,-0.317085,-0.575811,1.28725,-0.72225,0.963001,-0.956788,1.20602,0.575387,-2.0404,-2.15367,-1.13544,-0.677899,1.16505,-1.59335,-0.439803,-0.788747,0.455896,0.536602,-0.933114,1.29765,1.09848,0.315517,-0.776638,0.37519,1.25943,-0.935393,-0.662831,0.469574,0.442967,-1.30442,0.182058,-0.145623,0.995634,-0.92981,0.701018,-0.687925,-0.459759,-0.778471,-1.87285,-2.01287,-0.348557,0.394514,-1.57385,-1.87944,-2.29041,0.622885,0.529189,-0.720551,-0.920588,0.829574,0.503338,-1.2247,0.85906,-0.206011,0.814179,-0.621737,0.545135,-1.18519,1.02056,0.600252,-0.687193,-1.2305,0.718898,-0.519853,0.708279,-1.06128,1.21141,-2.1551,-2.21942,-2.3059,-0.825827,0.309348,1.26102,-2.3132,-2.26981,-2.36829,-0.107937,0.283525,0.276932,0.764142,1.43661,0.821689,0.56988,0.116566,-0.834043,1.06865,1.49971,1.19656,-1.44668,-0.604997,-1.00352,1.544,1.00653,1.47031,-1.22678,0.0958073,-1.00697,0.239869,-1.01704,-1.41305,0.412433,0.659225,-0.998675,0.700903,0.265955,-0.565872,1.29574,0.954394,1.04651,-0.114399,-0.295417,-0.290322,-0.00312447,-0.781483,0.514062,-0.597175,-1.1958,-1.21925,-0.514931,1.02901,-0.446199,-0.258181,1.46713,-0.153844,1.16227,1.03728,1.30402,-0.892095,0.257699,0.693711,-0.142359
0.180723,-0.802337,-0.907243,-1.07134,-0.163793,0.703723,0.615875,-2.34557,0.47807,1.13261,-2.56052,-0.529403,-0.518633,-1.98631,-1.97138,-0.577827,0.823675,-1.24678,-0.751007,0.0196449,0.555238,0.406376,0.625412,1.33002,0.97345,0.398559,0.699049,0.541643,-1.14695,1.16523,-0.363541,0.732475,-0.30428,1.17714,-1.06035,-0.341547,-0.436033,0.403963,-0.847169,0.542563,-0.756573,1.21895,0.59095,-2.47915,-1.56261,-2.07983,0.022316,0.307854,-1.21649,1.08222,0.100319,0.466893,0.472879,-2.00778,0.819319,-0.422674,0.755394,-0.310983,-0.0911037,0.976163,-0.935393,-0.653801,0.469574,1.30015,-1.13287,0.136639,-0.145623,-0.692637,-0.858004,-0.360289,-0.868021,-0.704912,-2.6278,-1.22554,-0.31737,-0.264974,0.675792,-2.46496,-0.587809,-2.37482,0.61144,0.48692,0.375038,0.648588,1.06269,0.550725,-0.190148,-0.943982,-1.30895,1.20537,-0.621737,0.545135,-1.18519,-2.44469,0.600252,-0.717413,0.148526,0.650064,-0.967238,0.698641,-0.667233,1.19026,-1.77154,-2.44058,-2.04533,-2.11008,-0.443848,-0.133664,-1.52111,-1.61245,-1.94385,0.623141,0.610126,0.56797,1.08087,0.373643,1.21192,0.682843,0.750539,0.719273,1.0882,0.600009,1.01705,-1.44668,-0.59474,-0.974544,0.764345,1.20809,-0.17542,-1.22678,0.05793,-1.00697,0.102929,-0.553839,-1.67968,-0.708104,0.720274,-0.375869,0.585496,0.296548,0.368886,0.339405,0.575246,0.509675,-0.114399,-0.295417,-0.361962,-0.389808,-0.336507,0.64187,-0.611427,-1.25377,-1.21925,-0.500955,1.02901,-0.19161,-0.258181,-1.0673,1.38974,1.16227,1.02583,1.28372,-0.913154,0.195274,0.693711,-0.142359
0.180723,-0.791014,-0.907243,-1.20376,-0.163793,0.236462,0.615875,-2.22682,0.47807,0.649637,-2.0365,-0.529403,0.0547447,-1.91422,-2.33851,-0.577827,0.823675,-1.24678,-0.751007,-1.93148,0.542391,0.406376,0.614722,0.631225,1.36797,0.398559,0.709876,0.525981,0.402717,0.885633,-0.363541,0.785712,-0.352276,1.24908,-1.04779,-0.366009,-0.575811,0.403963,-0.861049,0.554929,-0.733018,1.23188,0.575387,-2.14165,-1.70094,-1.98989,0.022316,0.293801,-1.20303,-0.454873,0.100319,0.466893,0.472879,-1.77836,1.29765,-0.422674,0.755394,-0.310983,0.405274,1.25943,-0.935393,-0.563504,0.433696,0.450486,-1.30442,0.136639,-0.145623,-0.692637,-0.899036,-0.360289,-0.868021,-0.68959,-0.790967,-1.22554,-2.02689,-0.348557,0.675792,-2.33599,-0.587809,-2.15777,0.61144,0.48692,0.375038,-0.920588,0.829574,0.560203,-0.190148,-0.943982,-0.1893,0.822003,-0.621737,0.609737,-1.18519,1.03383,0.600252,-0.787927,-1.22029,0.650064,-0.967238,0.698641,-0.634396,1.23257,-2.12953,-2.11467,-2.13219,-2.11008,-0.443848,-0.133664,-2.30021,-1.8271,-2.23138,0.611893,0.59992,0.56797,0.764142,1.43661,0.821689,0.682843,0.758992,0.719273,1.05888,1.5111,1.19656,-1.4605,-0.481916,-1.00352,1.544,1.01459,1.47031,-1.22678,0.114746,-1.00697,0.102929,-0.553839,-1.65428,-0.708104,0.720274,-0.388845,0.585496,0.296548,0.368886,0.352328,0.585493,0.509675,-0.114399,-0.295417,-0.361962,-0.374936,-0.323023,0.653489,-0.611427,-1.1958,-1.21925,-0.4171,1.06723,0.0841944,-0.258181,1.47829,-0.137423,1.16227,0.991474,1.28372,-0.871037,0.257699,0.693711,-0.086997
0.180723,-0.892923,-0.328979,-1.07134,-0.163793,0.703723,0.371883,-1.34275,0.644181,1.13261,-2.28179,-1.71078,-0.518633,-1.98631,-2.31228,-0.546515,-0.12688,-0.0388052,-1.86576,0.0196449,0.0927376,0.520618,0.0802006,1.33002,0.97345,1.02482,-0.0371895,-0.460764,-1.14695,1.17371,-0.363541,0.732475,-0.288281,1.17714,-1.04779,-0.317085,-0.436033,1.27498,-0.72225,0.950636,-0.956788,1.20602,0.59095,-2.0629,-2.14109,-2.0461,-0.677899,1.16505,-1.57989,1.08222,-0.788747,0.455896,0.536602,-1.9957,0.819319,1.09848,0.30654,-0.776638,-0.0911037,0.976163,-0.935393,-0.662831,0.469574,1.30767,-1.13287,0.136639,-0.145623,0.995634,-0.940068,0.684938,-0.687925,-0.459759,-2.19046,-1.86064,-0.31737,-0.264974,0.394514,-1.77318,-1.87944,-2.15777,0.622885,0.529189,-0.720551,0.648588,1.06269,0.503338,-1.2247,0.85906,-1.30895,1.20537,-0.621737,0.566669,-1.17331,-2.44469,0.600252,-0.717413,0.148526,0.718898,-0.519853,0.698641,-1.07223,1.21141,-1.77154,-2.12631,-2.25627,-1.06273,0.342096,1.26102,-1.79379,-2.26981,-2.36829,-0.107937,0.283525,0.276932,1.08087,0.358238,1.21192,0.560466,0.108113,-0.844609,1.0882,0.611398,1.01705,-1.43286,-0.59474,-0.974544,0.764345,1.20809,-0.17542,-1.22678,0.05793,-1.00697,0.239869,-1.01704,-1.40035,0.412433,0.659225,-0.998675,0.700903,0.281252,-0.565872,1.29574,0.944147,1.04651,-0.114399,-0.295417,-0.361962,-0.0179969,-0.794967,0.502444,-0.597175,-1.25377,-1.21925,-0.514931,1.02901,-0.424983,-0.258181,-1.0673,1.38974,1.16227,1.02583,1.30402,-0.913154,0.257699,0.693711,-0.160813
0.0701521,-0.598517,-0.907243,-0.038447,-0.128956,0.0299972,0.625259,-2.35877,0.488452,-0.371507,-2.52707,-0.565567,-2.57072,-2.0584,-2.29917,-0.577827,0.840958,-1.29265,-0.787757,-1.7725,0.555238,0.429224,0.636102,0.034696,0.664229,0.387375,0.731531,0.447668,0.351061,1.08898,-0.363541,1.15837,-0.272282,1.50988,-0.206158,-0.390471,-0.497186,0.428498,-0.944329,0.604393,-0.591689,1.30945,-1.99243,-2.4679,-1.72609,-2.05734,0.0372142,0.321906,-1.25687,-0.620638,0.087434,0.477889,0.504741,-1.9474,0.978761,-0.422674,0.773348,-0.310983,0.134522,0.997953,-0.68371,0.9264,-0.247977,0.984346,0.374327,0.227478,-0.145623,-0.623728,-1.03239,-0.279887,-0.829429,-0.628302,-2.56532,-1.28661,-2.60139,-0.348557,0.675792,-2.45324,-0.623359,-2.33864,0.63433,0.508055,0.375038,0.833196,0.809302,0.550725,-0.114449,-0.987604,0.0279456,0.775061,-0.563571,1.01888,0.372023,0.0646268,0.538913,-0.767781,0.220031,0.650064,-0.967238,0.727553,-0.393588,1.3172,-2.52587,-2.44058,-2.21904,-2.09761,-0.443848,-0.146947,-2.28723,-1.84052,-2.21769,0.634388,0.630539,0.609547,1.05022,1.35958,0.589213,0.664016,0.758992,0.72984,0.863446,1.34027,0.790298,-1.10114,0.718123,-1.11943,1.07109,1.27258,0.772969,0.311498,0.47458,-0.892266,0.0877133,-0.593542,-1.75586,-0.692096,0.740623,-0.388845,0.620118,0.296548,0.35572,0.391099,0.616235,0.520412,-0.114399,-0.263276,-0.433602,-0.315446,-0.255603,0.688346,-0.169616,0.0359855,0.0575278,0.169882,1.30927,0.858569,-0.226446,1.69043,1.05311,0.964061,0.579178,1.08075,-0.407758,0.382549,0.676472,0.448166
0.291294,-0.439991,0.234829,-1.19052,-0.163793,0.290794,0.202965,-1.60665,0.623417,0.59444,-2.148,-2.08448,-0.0206997,-2.39482,-2.27295,-0.483891,0.598999,-1.78196,-1.70651,-1.87367,-0.703791,0.406376,0.379532,0.546006,1.35731,0.980092,0.504163,-0.758353,0.471591,0.911051,-0.363541,-0.928511,-0.0163013,1.32103,-1.32414,1.19958,-0.575811,1.04189,0.402021,0.690953,0.550716,0.0683094,0.497575,-2.43415,-2.30458,-1.47272,-0.156462,0.46243,-1.63373,-0.515151,-1.53608,0.433904,0.759632,-1.48856,1.30903,0.842287,-0.0615193,-0.462006,0.465441,1.27032,-0.925326,-0.626712,0.756594,0.510639,-1.31667,0.63625,-0.145623,0.978407,0.783268,0.572375,0.354057,0.551498,-0.953408,-2.38581,-2.08293,-0.0978067,0.702162,-2.31254,-1.86759,-2.3507,0.0735267,0.338977,-0.619807,-0.961613,0.839709,0.560203,0.327127,-0.144246,-0.122455,0.837651,-0.621737,-0.423894,-1.0901,1.07366,-0.534531,1.31742,-1.19986,0.305892,0.313208,0.0818561,0.536803,0.407479,-2.1551,-2.3009,-2.33071,-1.46172,0.767815,0.968799,-2.27424,-2.24298,-2.36829,-0.119184,0.222287,0.547182,0.825445,1.43661,0.813386,0.268644,0.048942,0.603039,1.06865,1.53388,1.22491,0.55741,-0.861415,0.590181,1.55678,1.06297,1.49821,-1.2371,-1.87381,-0.892266,-1.32733,-2.314,-2.31451,0.428441,0.242058,0.272886,0.874013,0.373031,-0.249898,1.15359,0.226839,0.198312,-0.114399,-0.295417,-0.505242,0.219962,0.202856,0.339779,-0.92497,-1.21029,-1.21925,0.491324,-0.397741,0.0841944,-0.210578,1.58994,-0.0224755,0.201729,1.3236,1.10105,-0.849979,-0.179275,0.297222,-1.08351
