-0.351883,-0.530606,-0.588392,-0.205933,-0.245967,-0.416094,-0.595394,0.572009,0.866364,-0.0624702,-0.00226509,-0.987931
-0.284001,-0.421044,0.750898,-0.149614,1.04223,-0.374312,-0.613177,1.28937,-0.0803969,0.132803,-0.0630142,0.212911
-0.252349,1.35837,1.28402,0.992193,0.0945408,1.40564,-0.0116999,-0.166989,-1.78916,-0.0797855,0.243928,1.90172
1.36487,1.0995,0.455053,0.836363,-0.456832,0.999226,1.30595,0.194581,-2.24562,-0.843012,1.04822,1.72369
-0.821941,0.308253,0.23645,0.19895,-0.0607753,0.388551,-0.400461,-1.5044,-0.19603,0.37324,-0.381211,0.564927
0.595607,0.81642,0.62489,0.163111,0.345727,0.441761,1.34233,-1.87963,-0.245407,0.806206,-0.877178,1.09072
-0.0349069,0.692113,1.72988,1.35176,1.09782,0.540762,0.564995,-1.68499,0.561357,-0.083355,0.141185,-1.2131
0.603789,0.230077,1.2825,0.841517,1.0436,0.03913,0.905636,-0.876154,-0.501445,-1.71704,1.87061,-1.54721
2.01666,-0.000144306,-2.50897,-1.8099,-1.64211,-0.523604,1.86634,1.28325,0.205108,0.356759,-0.385747,0.184453
1.71569,0.874457,-1.70865,-1.82209,-1.36553,0.339595,1.60745,1.16506,0.526584,-0.26813,0.289585,-0.979072
0.270283,-0.0239274,0.715404,0.0657292,0.513194,0.161213,-0.065746,-0.358912,-0.123316,0.0515818,-0.0203761,0.194216
0.974769,1.22068,2.73632,2.18294,1.44658,1.13989,1.07772,-0.381754,-0.963554,-1.04278,1.15056,0.0567448
-0.453012,-0.101197,1.6628,0.733985,1.37163,-0.024169,-0.157483,-0.836285,-0.434244,-1.11128,1.18859,-0.828312
-1.34667,0.531468,1.20195,0.749374,0.50084,0.736883,-0.892113,-1.46667,-0.0430986,-0.13997,0.0880204,-0.0672726
-0.349004,-0.8551,-0.622837,-1.0163,0.163145,-0.764104,-0.762747,0.751227,-0.339427,-0.988408,1.10512,-0.567048
0.00670542,-2.34941,-1.60742,-2.42661,0.690457,-2.58703,-0.124529,0.628415,0.767122,-0.145008,0.129299,-1.05195
1.13757,1.81467,0.413264,1.78143,-1.43441,2.06238,0.8414,-0.681769,0.470498,-0.247843,0.212181,-0.722387
