-0.354718,0.853862,-0.106328,-0.161895,-0.519427,0.567155,-1.19272,-0.292796,1.27533,-0.209334,0.833253,0.0406526,1.12611,0.319876,0.629801,0.286788,0.501908,-0.650901,-0.414388,-0.550676,-0.588774,0.013947,0.193337,-0.0240474,0.392439,-0.552646,-0.176529,-0.706586,-0.48447,0.464188,-0.524925,-0.349847,0.522026,-0.165519,-0.070262,-0.171701,-0.299857,0.297315,0.131332,-0.205989,0.470069,-0.293316,-0.0996231,0.134151,0.0703624,0.268327,-0.1713,-0.0862628,0.390889,-0.00975323,0.119428,-0.350598,0.286088,-0.305305,0.335356,0.314517,0.145931,0.220444,-0.291262,-0.27797
-1.46726,-1.24398,-0.82668,0.1013,-0.710272,0.0886561,0.301982,1.37658,-0.0964741,0.571,-0.108223,0.410666,-0.435176,0.144367,-0.550905,-1.14698,-0.579257,0.760592,0.788131,0.235304,0.157694,-0.69356,0.779702,0.0941819,0.267598,0.409854,-0.561595,0.00024258,0.340576,-0.569895,0.418232,0.230434,-0.178731,-0.376973,-0.265895,0.123753,0.285951,-0.466537,-0.067547,-0.306137,0.503869,-0.270385,-0.421451,-0.329436,0.205116,-0.147341,-0.295877,0.0369922,-0.0850868,-0.034213,0.199009,0.100215,-0.205593,-0.0764158,0.249353,-0.253534,-0.118274,0.278052,0.134039,-0.224873
0.394101,-0.0677069,-1.04648,-1.35834,-0.713497,-0.583384,-1.2971,0.707473,-0.609319,-0.176548,0.650794,-0.326884,-0.29429,-0.747854,-1.21311,0.661455,0.0801452,0.285241,0.108423,0.656293,-0.414664,0.317951,0.763093,0.328219,-0.64973,0.0234251,0.0898798,-0.43681,0.106716,-0.171054,-0.287312,-0.581794,-0.30655,-0.456002,0.147857,-0.474483,-0.190745,-0.461672,-0.205692,0.439538,0.234873,0.081663,-0.304768,-0.16616,0.0993814,-0.236422,-0.060449,0.429332,0.291991,-0.193777,0.27503,-0.208274,-0.281969,0.201394,-0.295441,-0.0170337,0.0719918,0.255062,-0.0297861,-0.0530006
-1.21502,-0.0930575,0.670721,-1.13373,-0.693584,-1.3074,-0.521343,0.0603273,0.562195,-0.174281,0.141692,-0.00166735,0.0166653,-0.0622553,-0.0877427,-1.1785,-1.12233,0.67831,-0.770492,0.341209,0.546014,-0.572528,0.802746,0.235409,-0.0567641,0.470206,-0.452148,0.20327,-0.549558,-0.595673,-0.261239,-0.180606,0.208615,-0.300448,0.530884,0.43963,-0.453826,-0.178361,-0.121874,0.0185915,0.217807,-0.242329,0.0811358,-0.0665954,0.318519,-0.422906,0.384139,0.128728,0.29645,0.0909297,0.345622,-0.059779,-0.0909275,0.136191,0.314034,0.152748,0.0477016,-0.339605,-0.169434,-0.314574
-0.812849,-0.400055,0.341825,-1.12978,-1.30076,-0.496053,1.36042,1.24704,-0.734217,1.0136,-0.0337026,-0.690422,1.01459,0.788333,-1.01936,-0.295205,0.345603,0.0629076,0.161084,-0.52763,-0.15711,0.342513,0.887079,0.407364,-0.61668,0.358612,-0.346226,0.250308,0.585023,-0.25991,0.319008,0.309672,-0.31023,-0.00130514,-0.0256884,0.0661105,-0.442222,0.353539,0.319764,0.28606,0.124428,-0.16327,0.375863,0.369655,0.28062,-0.335024,-0.0946115,-0.42739,0.158793,0.360208,-0.143258,-0.113194,0.422951,-0.134346,0.362713,-0.0163969,0.260873,0.204049,0.0702753,0.0555471
-1.29149,-0.269429,-0.727084,0.385232,0.374404,-0.77814,0.0874675,-0.754251,0.31067,-0.311882,0.352942,-0.215651,-0.0564016,0.324161,-0.30551,-0.87128,0.39428,0.492939,-0.165267,0.766994,0.343443,-0.367968,0.450231,-0.242597,0.7171,0.317126,-0.0353216,0.0107096,-0.351641,-0.319992,-0.607615,0.437447,-0.0245804,-0.272928,0.53635,0.200334,-0.219704,-0.274114,-0.347836,0.469485,-0.140229,-0.320198,0.0869058,0.038688,0.366337,-0.17932,0.377038,0.243661,-0.123691,0.092609,-0.19818,0.436158,-0.200635,-0.297363,-0.176505,-0.334137,0.21154,-0.391396,0.202392,0.345422
-0.378262,-0.409603,-0.18417,0.409476,-0.0627202,-0.602263,1.38828,0.808556,0.0568136,-0.695214,1.19121,0.887427,-0.137368,-0.80379,0.441807,0.0710653,0.367506,-0.956416,-0.182138,-0.322001,-0.652137,-0.544663,-0.308788,-0.20908,-0.0297899,0.120797,-0.46899,-0.314252,0.384048,-0.566208,-0.585713,0.504772,0.302093,0.185669,-0.480036,-0.0570046,-0.42723,-0.129385,0.399752,0.160454,0.0868142,0.448537,0.0829632,-0.359111,0.201194,0.160501,-0.457604,0.285152,-0.0968707,-0.416851,0.00576854,-0.387089,0.101395,0.32254,-0.304976,-0.288784,0.357051,-0.320252,-0.0219471,-0.239604
0.265536,0.818698,0.698604,0.453961,-0.199141,0.89994,1.38423,-0.697709,0.0802777,0.665408,0.147591,-0.552371,0.344662,0.311898,0.0210091,-1.20287,-0.734402,-0.849094,0.0408771,0.231302,0.370312,0.634387,0.24666,0.357687,-0.106974,-0.264359,0.397981,0.405882,0.476748,-0.109893,0.470033,0.215361,-0.00991756,-0.478403,-0.0574418,-0.161989,-0.10596,0.0118629,0.304154,-0.252871,-0.18491,0.238965,0.229483,-0.204674,-0.426762,-0.315632,-0.462771,-0.266897,0.344068,0.050728,0.40259,0.107488,-0.371723,0.010375,0.403104,0.382894,-0.255422,0.207786,0.0828896,0.282707
1.49697,0.896434,0.734955,-0.629394,-1.11825,-0.341573,0.4134,1.45437,0.0935327,-0.637577,0.28425,0.0955841,-0.302756,0.681376,-0.597279,-0.986324,0.20792,0.630773,0.522884,-0.709479,0.610593,-0.3751,-0.634151,0.087038,-0.150928,-0.128047,0.225252,-0.687729,0.127488,-0.0668947,0.603325,0.533762,-0.284708,-0.545761,-0.413995,-0.0432246,-0.458112,0.119388,-0.345937,0.180488,-0.0875483,0.221743,-0.430075,-0.0727588,-0.206458,-0.320382,0.10936,0.339642,-0.386117,0.153276,0.21252,0.27629,-0.376099,-0.281554,0.355437,-0.126233,-0.241354,-0.0718715,0.0146073,0.144037
-0.242517,0.1433,0.246968,0.579681,-0.0306256,0.868055,-0.401014,1.11153,0.873301,1.26222,0.279057,-0.140939,0.109261,-1.08748,-0.803018,-0.549235,0.420442,0.502613,0.533547,-0.848085,-0.532965,0.517445,-0.259814,0.724645,0.193577,-0.345744,-0.721578,-0.529143,0.0174804,0.230898,-0.59842,-0.0574016,-0.245629,-0.323892,-0.495,0.355465,-0.181572,-0.452225,0.262318,-0.359146,0.454014,0.466785,0.310154,-0.255767,0.119376,0.359761,-0.154789,0.40084,0.121804,0.276739,0.420758,-0.283843,0.0650383,0.252944,0.203668,-0.411064,0.169621,-0.052552,0.349006,-0.277873
1.49941,1.14664,-0.154479,-0.337181,-1.39582,-0.908529,-1.09942,0.860689,-0.689676,-0.352826,0.923529,-0.0848434,-0.5714,0.98373,-0.0983998,0.0815487,-1.17247,0.360159,0.50145,0.62873,0.247039,-0.64306,0.334317,0.604752,-0.352162,0.433477,-0.449711,0.554497,-0.00374064,-0.0928612,0.249943,0.27404,-0.101327,-0.368591,-0.15583,0.171385,-0.118555,0.102443,0.312549,-0.429139,-0.206826,0.164331,-0.447237,0.0443454,-0.198486,-0.330543,-0.376809,-0.440096,-0.0478271,-0.261082,0.0566071,-0.33175,0.0205182,-0.0992743,0.108138,-0.254609,0.255478,-0.121847,0.0182095,-0.0485742
-0.946821,-1.63942,-0.356944,-0.39135,-0.0385027,0.568855,-0.860113,-0.0896626,-0.452441,1.26581,0.99676,-0.737566,0.580759,-0.890784,0.370003,-0.866252,0.501593,0.177222,-0.159106,0.926825,-0.175913,-0.0446482,-0.0285444,0.0276114,-0.49698,-0.0852559,0.615067,-0.588898,-0.0639949,-0.394267,-0.229965,0.430056,-0.575496,0.13172,0.388418,-0.445148,0.203309,0.21854,0.479651,0.339302,-0.17058,-0.360583,-0.0186646,0.0593246,0.375566,0.127774,0.343171,-0.116983,0.0918178,-0.00650194,0.192795,-0.0967024,0.159825,0.400274,-0.38379,0.0306405,-0.0873425,0.361431,-0.335887,0.241515
1.20397,0.472665,-1.45617,-0.911255,-1.0787,0.632272,0.156223,-0.0898132,-0.303722,-0.553509,1.31408,0.730721,0.330162,0.0893949,-0.54322,-0.650837,0.214067,0.409525,-0.257196,0.936324,-0.15672,0.262743,-0.178553,-0.639696,0.369287,0.403837,0.2608,-0.220338,-0.421114,-0.11932,-0.0032136,0.188899,-0.478691,0.0482732,0.348461,-0.354427,0.474411,0.521403,0.269146,-0.0362954,0.0294949,0.152392,0.0485844,0.0677954,-0.372411,0.30332,-0.42811,-0.348126,0.0175106,-0.164601,0.201323,0.0334324,0.407795,0.289131,-0.378544,-0.29234,0.0368524,-0.162025,0.14889,0.168521
0.0354688,-0.651949,-1.023,-1.00582,0.680218,0.504466,0.535815,1.45609,0.720521,0.12366,0.675946,-0.101246,-0.605647,-0.175223,0.510973,-0.237862,0.10059,-0.257244,0.366949,-0.604088,-0.113046,0.187805,-0.258005,-0.616833,-0.463942,0.568226,0.373188,0.561537,0.138427,-0.401694,0.448318,-0.566507,-0.318877,-0.556517,-0.118379,-0.498036,0.199607,0.437271,-0.0209682,0.186144,0.263889,-0.181323,-0.452921,0.0250887,0.0952402,0.391042,-0.00535902,-0.304993,-0.241238,-0.0078882,0.185802,0.189689,0.321628,-0.202205,-0.21459,-0.064363,0.264217,0.0410876,0.343879,0.235825
-1.707,0.502874,0.684348,-0.627272,-0.547748,0.292266,-0.0673983,-1.03866,-0.757963,0.997715,0.389646,0.886264,0.014782,0.477723,0.399759,-0.315419,-0.175935,-0.844645,-0.386746,-0.832591,0.780739,-0.246785,0.222884,-0.580759,0.614092,-0.110341,-0.0416257,-0.59865,0.524934,-0.330917,-0.629017,-0.213174,-0.370369,-0.0665008,-0.0183347,-0.00230632,-0.464278,0.107949,-0.131602,-0.312479,-0.114929,0.359646,-0.169127,0.176459,-0.151441,0.231685,-0.421305,0.175057,-0.277854,-0.337784,0.0883644,-0.219543,0.185499,0.38898,-0.184853,0.298491,-0.297592,0.126342,0.246644,-0.269902
-0.52259,-0.0273479,0.38145,-0.943044,-0.772758,-0.686768,0.563136,0.988935,-0.455148,0.745818,1.09004,0.234987,-0.0090617,0.44789,0.821137,-0.601293,0.291938,-0.355743,-0.282448,-0.67167,0.138065,0.373559,0.0834734,-0.174583,0.267022,-0.0190872,0.55889,0.426355,0.188422,0.410914,0.200519,-0.159571,-0.551614,0.301155,0.0387932,-0.153403,0.46539,0.310411,0.269945,-0.118198,0.446105,-0.381639,-0.0551352,-0.0644566,0.254349,0.0170348,-0.216006,-0.28593,-0.321262,-0.192862,0.0228185,0.17842,0.401494,0.340059,-0.398355,0.293038,0.329391,0.268326,-0.335489,0.226803
-1.13958,-0.622991,-0.776492,-1.05294,0.746276,-0.977621,0.0311081,0.911553,-0.257132,0.503007,0.0296724,0.910173,-0.114475,0.0664266,0.311495,-0.447804,-0.81509,0.552321,0.835779,0.194942,-0.712151,-0.322067,0.0733541,-0.033222,-0.248184,-0.297036,0.443482,0.409991,0.130459,0.382182,-0.163391,0.323277,0.291167,0.389693,0.365932,0.114332,-0.260479,-0.401774,0.0635362,0.191632,0.459779,0.464078,-0.255109,0.0722723,0.290606,0.374904,-0.00962391,0.358653,-0.363565,0.0557157,-0.00298649,-0.0184486,-0.328657,0.372428,0.120046,0.16364,-0.357338,0.200484,0.0573983,0.293278
1.56211,-0.966378,0.543243,0.649607,-1.01413,-0.17974,-1.35056,0.0437454,0.965484,0.13223,0.195652,-0.104962,-0.595371,0.0567606,0.474816,0.219201,-0.583034,0.770545,-0.932077,0.604718,0.0683033,-0.708126,-0.674003,-0.27565,0.307418,0.496196,0.0714365,0.530182,-0.430124,0.111006,-0.0691404,-0.134821,-0.50775,0.177463,0.462335,0.264102,0.183684,0.411913,0.164765,-0.404024,0.312886,-0.212942,0.03699,-0.120218,0.272004,-0.158911,-0.285435,0.271207,-0.399458,-0.271372,0.169481,0.443425,0.379019,0.393421,0.0972881,-0.138485,0.0131887,0.0218407,-0.222294,0.0817492
-0.835764,0.145945,-0.208017,-0.622174,-0.926545,0.294784,-1.35498,0.350177,1.31096,1.10222,1.16514,0.119418,-0.338686,-0.0533314,-0.348262,-0.436192,0.809217,0.424843,-0.165438,-0.42093,-0.210877,-0.56676,-0.384331,0.0741447,-0.169322,0.0543828,-0.657679,-0.0625248,-0.402798,-0.346765,0.222881,0.0420543,-0.324264,0.392641,0.311436,-0.0207002,0.204672,0.319308,-0.276097,-0.385779,-0.108986,0.375467,-0.410339,-0.100824,0.0397232,0.3967,0.231952,-0.295329,0.064595,0.160836,-0.196673,-0.35057,0.00640746,-0.271747,0.0852043,0.0946064,-0.100592,-0.130457,0.32672,-0.199312
-0.150084,-0.669002,-0.466456,-0.126957,0.14104,0.807177,0.692669,-1.00074,0.798603,-0.108366,0.0613246,-0.772435,0.526909,0.270692,-0.909062,-0.756167,0.084834,-0.275415,0.558395,0.435389,0.795847,-0.262811,-0.432721,0.483868,0.347202,0.159123,-0.505167,0.250274,-0.56634,-0.292643,0.0721998,0.357956,0.42666,0.462615,-0.251932,0.384993,0.323271,0.181768,0.438413,-0.435354,0.208472,0.0163404,-0.366418,0.0268059,-0.0997318,-0.150217,0.257101,0.383127,0.23514,-0.0881059,0.320617,-0.253524,0.320209,-0.200468,0.0187167,0.25477,-0.0694232,0.219783,-0.017095,-0.161043
-1.20913,0.721192,-1.24937,-1.33447,-0.874611,-1.28307,-1.20642,0.208016,-0.567881,0.271479,0.15077,-0.84878,0.977928,0.11869,-0.92707,0.0271649,-0.628299,0.0443488,0.254673,-0.513101,-0.434683,0.0456402,0.169455,0.440613,0.457172,0.0861554,-0.197204,-0.58996,0.585473,0.260248,-0.16434,-0.490186,0.163387,0.158085,-0.00652463,-0.123321,-0.18064,0.39481,-0.130535,0.408296,0.36729,-0.32397,-0.204284,-0.106481,0.299418,0.0936085,-0.124632,0.0245794,0.230249,-0.180893,0.400615,-0.0705318,-0.167505,-0.326778,0.274782,0.381289,0.125539,0.210229,0.133404,-0.211477
0.985374,-0.0328077,0.762704,0.550099,-0.708587,-1.58691,-0.38037,-0.99072,1.02907,-0.547704,0.184365,0.285095,0.44384,0.567518,-0.531015,-1.12404,0.473792,0.185145,-0.679588,0.496758,0.682397,0.6948,0.540919,-0.0877922,-0.432821,0.0579441,0.554737,-0.150969,0.55214,0.190969,-0.614579,-0.0266225,-0.284775,-0.385521,0.261794,0.38567,-0.107637,-0.0417703,-0.140207,0.326656,0.165159,0.0779839,-0.175068,-0.358237,0.3164,-0.467341,-0.43524,0.0648603,-0.14253,0.0249392,-0.40363,0.330855,0.43925,-0.305555,-0.385968,0.350888,-0.171339,-0.280682,-0.106305,0.240964
0.480469,0.104264,0.465097,0.244421,0.53942,-0.466288,-0.596358,-1.03029,0.40526,1.24607,0.280099,-0.610606,0.262946,-1.1447,-0.8862,-0.219957,-0.947902,0.349848,0.435907,-0.449629,0.746992,-0.64938,0.499657,0.167847,-0.375661,-0.411868,-0.287784,-0.31768,-0.705614,-0.632177,0.471482,-0.509548,-0.317752,-0.357317,-0.067985,0.254259,-0.326512,-0.403457,0.248971,0.266409,-0.32378,0.453966,0.412754,-0.311283,0.0741402,-0.417226,-0.183756,0.0874203,0.211002,-0.0852976,0.116463,0.425378,0.404873,0.378632,0.0209487,0.260295,-0.356125,0.211834,-0.281468,-0.0753919
0.640874,-0.861104,-0.228914,-0.837804,0.359474,-0.17528,0.619201,0.374975,0.504832,0.897743,-0.425593,0.181594,1.05057,-0.539506,0.00919135,0.205896,-0.162978,-0.684995,0.0153457,0.2484,0.211355,0.49247,0.0855212,-0.239894,-0.559424,0.414532,0.240343,0.208025,0.119552,0.364061,0.187697,0.431592,0.288898,0.347305,0.256035,0.125168,0.473073,-0.37305,0.0946022,-0.283906,0.279943,-0.32614,-0.311448,0.368505,-0.136572,-0.345904,0.348894,-0.335493,-0.185645,0.293032,0.251688,0.313729,0.431294,0.395759,-0.346426,-0.018911,0.28238,-0.242353,-0.384331,-0.14429
0.055094,0.636049,0.513896,0.621907,0.128858,-0.0650067,-1.42582,0.206188,0.865781,0.935526,0.18728,-0.713844,-0.512046,0.157725,0.158496,0.426835,-0.770737,-0.799325,-0.203851,0.138275,0.848292,-0.196272,-0.214403,0.342188,0.487669,0.209919,0.360877,-0.182878,0.491524,-0.0155483,-0.19279,-0.44905,0.397525,-0.0352106,0.104781,0.133367,0.522682,-0.189616,-0.0713444,-0.0131456,0.409835,0.426174,0.213946,0.0411641,0.165467,0.0359186,0.0863614,-0.358515,0.344046,-0.181679,-0.247066,0.244868,-0.0217448,0.331624,0.146392,0.256349,-0.0138913,0.273807,0.325752,0.0522873
1.19913,-1.2613,-1.50181,-0.103517,-0.675558,-1.22866,-0.513782,-0.0532512,-0.511966,0.627624,1.22871,-0.589042,0.138462,-0.696555,0.0934107,-0.341294,0.270581,-0.411032,-0.0107599,0.790726,-0.137361,-0.668985,-0.386725,-0.541003,0.505968,0.201311,0.242735,-0.735783,0.588169,0.497958,-0.0608318,-0.361021,-0.195711,-0.276181,-0.0208066,0.000119248,-0.327571,-0.0985775,0.0354354,0.0677828,0.239123,-0.19289,-0.337405,-0.0581476,-0.0746799,0.201413,0.364424,-0.250495,-0.41296,-0.358778,0.420553,0.0283907,-0.257307,-0.20161,-0.259365,0.125956,-0.272352,0.150323,0.0204721,-0.296175
0.874431,0.479279,-1.04439,-1.1081,-1.20255,-1.406,0.165158,0.433818,-0.734555,-0.203478,-0.482415,1.12787,-0.406633,0.282882,0.543577,-0.486301,0.361061,-0.876646,-0.154605,-0.696087,-0.209285,0.760017,0.789755,-0.2951,-0.424026,-0.547488,0.133791,-0.489952,0.0516906,0.51942,-0.000117424,-0.260991,0.336262,-0.0403302,0.25942,0.409267,0.379571,0.114314,-0.0531249,0.406099,-0.191986,-0.250356,-0.339637,-0.401955,-0.0056262,-0.284241,0.37916,-0.423724,-0.138078,-0.332196,0.0680658,0.4086,-0.0389574,0.271511,0.10863,0.233722,-0.405121,-0.155766,0.281737,-0.397224
-1.11521,-0.811461,-0.774265,0.0973993,0.0920006,0.507072,-0.26851,0.495651,-0.0355012,0.909541,-0.130743,0.285714,0.359437,-0.90366,-0.616976,-0.724187,0.755436,-0.59983,0.675747,0.524367,0.0212051,-0.463722,0.178883,-0.388497,-0.680215,0.284662,0.044092,0.423296,0.203603,0.476956,0.54824,-0.417765,-0.451977,-0.0420952,0.45554,0.34585,-0.0115266,0.220131,-0.0246444,-0.317464,-0.0617465,0.058328,0.358017,0.313073,-0.0159907,-0.246553,0.370731,-0.220076,-0.119956,0.393379,-0.258347,-0.338688,0.44456,0.411514,-0.0309535,-0.380133,0.323673,-0.0415915,0.0312724,-0.204886
1.18183,-0.51418,0.140958,-0.6992,-0.0883482,-1.10516,0.0784343,-0.705774,0.84775,0.597981,0.612642,1.1467,0.789244,0.221695,-0.838471,-0.604868,0.144579,-0.566681,-0.169427,0.272942,-0.0754844,0.0725836,0.425963,0.0743649,-0.30411,0.276333,-0.611422,-0.395195,-0.683516,0.253251,0.135447,-0.518728,0.0686499,0.101918,0.359394,0.410137,0.386229,0.502193,0.256889,-0.0681523,0.181448,-0.00576565,0.23939,-0.378674,0.00333011,0.172368,-0.184232,-0.0107672,0.036568,-0.253186,0.21567,0.0712274,0.342808,0.314693,0.114079,0.340851,-0.264576,0.321333,-0.343136,-0.166137
-1.13526,-1.02425,-1.19219,-0.347857,-0.22127,0.627569,0.525358,0.997947,-0.551524,-0.00980244,-0.298278,0.0121265,0.863445,-0.151513,-0.503564,-0.238546,-0.57586,-0.24284,0.55571,-0.52397,-0.696156,0.220669,0.34808,0.513336,0.00880803,-0.652597,-0.183463,-0.377735,-0.467195,-0.00946252,0.271648,-0.258424,-0.282182,-0.10328,0.265861,0.440896,0.477672,0.277705,0.069911,0.273096,0.224494,0.190552,-0.383728,-0.252133,0.0785616,-0.235165,0.0445135,-0.0203279,-0.337205,-0.249091,-0.0196755,-0.069688,0.213014,-0.175548,0.24814,0.336201,-0.370661,0.241387,0.175016,0.0514772
-0.906683,1.08457,-0.929834,-1.37097,-0.868089,0.536087,-0.508014,0.99999,0.282712,0.210751,-0.165381,-0.89125,0.931063,-0.517911,0.445746,-1.13422,-0.105238,0.717148,0.0839157,-0.509332,0.853984,0.0397752,-0.27105,-0.559645,-0.0549187,0.0554433,-0.0018331,-0.689506,-0.166231,0.553316,0.124491,-0.446269,0.355443,0.450943,0.0964527,0.404679,-0.397398,0.21964,-0.292151,0.366757,-0.0272253,-0.0438174,0.177196,0.0637708,-0.382949,-0.123947,0.292981,-0.313981,0.396313,0.400853,-0.301853,-0.0209032,0.224736,0.0275763,0.0879758,0.0594825,0.189743,-0.287476,-0.376466,0.317769
-0.20155,-1.10674,-0.781744,-0.690474,0.723597,0.0881703,-0.222166,1.47822,0.9072,0.0308149,0.558875,0.984885,0.211913,0.174552,-0.396359,-1.06891,0.0634112,-0.911825,-0.443179,-0.825958,0.34074,-0.394058,0.666408,0.123956,0.0479692,0.0548293,-0.637348,-0.355312,0.242768,-0.487041,-0.429944,-0.573508,-0.563875,-0.570471,-0.0754981,0.287241,-0.239397,0.177611,-0.107218,-0.36918,-0.136513,0.467329,-0.0233537,0.259811,-0.266124,-0.216659,0.0792821,0.23031,0.358162,-0.134289,-0.204288,-0.0686141,0.409907,0.386898,-0.27095,0.100059,-0.161842,0.155968,0.0604621,0.157718
