0.385239,1.22006,0.23691,0.913084,1.84261,-2.2514,2.21591,-1.82832,0.840788,-0.277768,-0.282481,0.88841,2.78205,0.550087,-0.879708,-1.17434,0.219492,0.898914,1.83456,-2.07162
0.446918,0.184425,0.350168,-0.439372,-0.14163,0.685463,0.327171,-0.195986,0.856896,0.906905,0.0162479,-0.375709,0.651783,0.250562,-1.57786,0.486021,1.55207,-0.995021,-0.529666,1.36498
0.328169,-0.358969,0.421239,-1.25741,1.13644,0.561518,0.423438,0.703262,-0.434556,-0.254667,0.466191,0.566842,0.238481,0.165816,1.11285,0.74911,-0.35749,0.362543,0.576356,0.0470651
0.183979,0.711213,0.186901,0.620106,0.57642,-0.135882,-0.903271,1.28328,0.535483,0.400466,-0.846007,0.530631,1.39962,0.237515,-0.613323,0.615263,0.433554,-0.414515,0.242311,-0.448695
-1.06197,0.515292,1.14396,1.15364,-0.686334,-0.622085,1.50634,-0.388397,0.466486,-0.379437,-0.0110347,2.49663,-0.209294,-1.8406,-0.140995,2.40829,0.711177,-0.701607,-0.526916,1.34869
-0.313554,-3.13641,-0.450952,3.93551,-1.33033,-0.479359,-0.180424,3.36729,-0.171341,0.987567,0.163197,0.679178,-1.3409,-0.095642,-1.98226,-1.35616,-0.781823,-0.761763,1.03207,-0.906218
-0.55244,-1.5672,-1.9998,0.279952,0.745444,-0.480913,0.113904,0.578529,1.03167,2.63419,-2.20512,0.828854,1.25284,-0.763539,0.107195,-0.0703364,0.0527534,0.838758,-0.472734,-0.742449
0.570906,0.0596849,-0.0843265,0.553074,0.791403,0.698274,0.938295,-0.0116077,0.668664,-0.166707,-0.652206,-0.337301,0.113352,-0.409164,1.0693,0.537357,-0.298351,0.877675,-0.193318,-0.509329
0.682458,-1.41755,-1.95545,0.709144,0.339634,0.206537,0.38508,-2.17835,2.14224,0.357438,0.216696,-1.03843,-0.438406,0.319411,-1.31328,-0.173195,-1.73076,0.731398,2.70358,2.2325
1.00998,1.76447,-0.1384,0.0939079,-0.0170395,-0.446273,0.330833,-0.588778,1.21719,0.276712,0.549481,0.90661,0.251307,0.467748,0.827152,-0.0941065,0.25778,0.190975,-0.115723,0.387137
0.305126,-0.15354,-2.27256,0.862874,-0.315549,-1.18217,-1.03597,-0.751525,1.37524,-1.71731,-0.228793,1.23037,0.0708078,1.98754,1.99395,-1.36127,0.732217,-1.04106,2.90009,-1.93814
-0.565066,-1.24096,2.62592,-0.340406,-2.88282,1.0693,1.10737,0.267585,0.60337,-0.338884,1.12047,0.682943,-1.39214,0.998962,-0.976417,0.762489,-1.03127,-1.89908,-1.10795,-0.0649773
-0.771945,0.342189,0.38053,-0.141841,0.83679,0.948092,1.49728,-0.0906722,0.208763,-0.31299,-0.55794,0.243329,1.40231,-1.15465,1.07397,-0.266284,-0.921646,-0.629726,-1.30695,0.912165
-0.52542,0.396826,-0.775144,0.37778,-1.34876,-0.778431,0.392653,-1.27265,0.167352,1.19674,0.152284,0.461347,0.451639,0.36058,0.609931,-0.436471,0.578368,0.0133303,-0.437615,-0.216276
0.622168,1.45471,-0.859272,2.38443,-0.46811,-1.62335,-0.450855,-2.01428,-0.815154,0.218072,-1.37429,-2.56286,0.722606,-0.936768,0.1014,-0.325087,-0.759583,-0.0525959,1.3459,0.950912
0.0665556,-0.182126,-2.02917,1.39097,-0.782257,0.283839,-0.886885,0.141018,-0.0447631,0.214201,-0.961973,1.35419,-0.81248,-0.0112127,1.37058,-0.217562,-1.2265,-0.475898,1.52591,2.12484
0.288775,0.492537,-0.414308,-2.51754,-1.76691,1.9746,-0.695652,-1.21573,-1.34646,-0.468857,-0.605857,-0.457481,-0.343182,0.319917,0.864851,0.823532,-0.481138,-0.78693,0.6512,-1.10422
-0.745872,0.00428702,-1.25226,0.161256,0.867747,-0.185324,0.521134,0.563286,0.159391,0.198906,0.109761,0.96215,1.05019,1.55627,0.560268,-0.110161,0.0141489,0.627659,0.521023,-0.74703
0.484607,-0.00636155,0.854255,0.912578,-0.373904,-1.1984,1.15318,-0.110027,0.462351,-0.150651,-0.388851,-0.456101,-0.595318,-0.809902,-0.95548,0.289575,0.532118,-0.622913,-0.145341,0.0286777
0.0798762,1.82266,-2.92193,-0.966772,1.84464,-0.350749,0.610016,-0.161767,0.397118,-1.37251,-0.190723,-0.294124,0.916932,0.990791,-1.75002,-1.39256,0.729247,-0.502355,2.54065,-1.62893
0.463584,0.674323,0.511278,-0.135011,0.618946,0.234833,0.150959,0.948298,0.260295,-0.683998,-0.111133,-0.639101,0.122298,-0.899399,-0.12037,0.317141,1.91404,0.0589385,-0.274622,0.811448
0.013589,0.954228,-0.240326,-0.2477,-0.499067,-0.607968,0.922902,0.708575,0.151429,1.22479,0.130145,-0.184048,-0.0658334,0.679613,-0.277522,0.719553,-0.223543,-0.750038,1.49713,-0.34836
-0.355914,-0.0437583,1.15172,-0.128814,0.455071,1.1216,0.212282,0.231531,0.520857,-0.181494,-0.670458,-0.184048,0.178669,0.698867,1.04699,0.253174,-0.63802,0.555533,0.284082,0.37823
0.41914,-0.260089,-0.224251,0.386507,0.957885,-1.1637,2.54332,0.359489,0.408597,-1.10501,1.5198,-0.135599,-1.9439,-0.72788,0.63847,0.226541,-0.424716,-1.15806,-1.13085,1.71529
-0.747577,1.07599,1.01808,-0.569072,-0.641965,0.171026,-0.998732,-1.37873,-0.404192,-1.15509,-0.615955,-4.38283e-05,-1.86575,0.779686,-0.584721,0.468474,1.29473,-0.964697,-2.30935,-0.0236851
0.244268,1.23103,0.480547,1.03399,0.323679,-0.363063,0.860771,0.351899,0.304792,0.587366,-0.0760738,0.565838,-0.44047,-0.372365,-0.640117,0.676929,0.313697,-0.93155,0.699689,-0.233836
-2.1903,0.990421,0.467737,1.26709,-0.145572,-0.151306,-0.239575,0.193897,-0.208555,-1.27992,-2.52686,1.73105,-0.777193,0.279761,-1.15513,-2.49047,-0.399696,1.49679,3.21846,-0.558575
1.12343,-0.658903,1.16053,0.197238,1.07567,-0.715806,-0.721721,0.0224848,0.0242345,1.26858,-0.332844,-0.668157,0.361671,-0.242142,1.12239,1.70327,-1.52295,0.612866,0.351058,-0.944711
1.23195,-0.117031,0.146932,0.173713,0.445473,0.834035,0.314695,-0.240578,1.08074,-1.68862,0.519502,0.57657,0.930821,1.15104,-0.487452,0.199224,-0.953363,0.2391,-0.821428,-0.715599
1.24546,-1.23374,-0.459759,-0.113005,-1.2571,-0.127611,-0.689135,0.575304,-0.45159,1.03599,-0.684632,-0.844631,-0.219993,-1.28836,0.0392744,-1.27925,-0.322929,1.85085,-0.464674,-0.96348
0.673304,0.416222,0.17908,0.220509,0.613289,-0.34509,0.727138,-0.542731,0.607752,0.681165,0.827889,-0.26331,1.60733,2.31404,1.75355,0.0215705,-0.506916,-0.525005,0.334746,-0.509838
0.132464,0.464711,0.383856,-0.3528,2.62378,0.451504,-0.462462,-1.65501,-0.72505,0.405607,-1.20526,-0.94272,-0.207042,-1.78119,0.728075,-0.953751,-0.923099,1.06103,-1.95374,-0.886176
1.46705,-1.07851,0.795378,-1.43473,-0.789694,1.3379,0.203096,-1.39302,2.4107,1.58089,-1.11319,1.82669,-1.08088,-0.97078,0.29974,1.17921,-1.79527,-1.72579,-0.444204,0.287311
-0.673777,-0.140673,0.794823,-2.16746,-1.19633,1.42148,-2.99615,-1.06215,-0.327974,-1.14385,-1.86437,-1.24835,0.92275,-0.919667,2.53669,-1.39088,2.54966,-0.367065,-0.593827,-1.41483
0.645716,0.168643,1.6324,-0.972273,-3.36453,-0.162624,1.80092,0.106483,-2.26478,-0.482501,1.44611,0.689596,0.641335,-0.368565,-1.91004,-0.0176315,0.67371,-2.39224,0.739477,1.35779
0.901837,0.503185,-0.680917,0.557058,0.529572,0.225131,0.236985,-0.339567,1.10505,0.776678,0.302872,0.671898,0.104405,0.437156,0.844474,-0.594523,0.13072,-0.218393,0.748561,-0.350905
0.672673,-0.0307011,-0.373845,0.447657,0.00438251,-1.03061,-0.138838,0.506549,0.998409,-1.31584,1.58622,-0.718552,-1.35623,0.828963,2.23896,-1.34191,1.10847,0.0803,-2.00876,-0.497304
