-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,0.520957
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
-1.86652,-0.22821,-1.91867
