-1.22276,-1.80205,-2.03914,-0.898513,-0.423578,0.122751,-0.898814,-1.40271,-1.72676,-1.37033,-1.33635,0.784415,0.127812,2.89832,0.962137,0.634841,2.26652,1.64167,0.449767,-0.108477,-0.540208
-0.688173,1.98476,-0.0525586,0.76905,0.589357,0.690499,1.41791,1.08287,0.179113,-0.501903,-0.311851,-0.928041,-0.871227,-0.431013,-0.380266,-1.84489,-0.302424,0.28976,0.93418,0.224444,2.44857
-0.123889,-1.21363,0.519847,1.12941,0.660858,0.855862,1.13018,0.338344,-0.464196,-0.599846,-1.6739,-1.03383,-0.108325,-1.43663,-0.613081,0.430498,-0.4162,-0.269407,-0.560818,-1.061,-0.0989124
0.846283,-0.0462636,1.27744,-0.714798,-0.107781,0.282603,-0.144761,1.59832,1.67015,1.20883,0.777788,0.685238,-0.0598866,-0.709404,-0.697291,-0.326122,-0.158707,-1.72041,1.81949,-1.42167,1.14474
1.14327,0.0296624,-0.229331,-1.11756,0.80386,-0.549726,0.0139867,0.802244,1.60401,0.353464,0.878461,1.17451,0.981535,-0.45942,-0.454568,-0.988855,-0.907233,-0.616232,-0.727857,-1.07025,-0.660561
-0.00509241,0.409293,0.5451,-0.495754,-1.54377,-0.63792,-0.526749,-0.635272,0.155064,1.15659,1.31076,0.850533,1.33877,0.0916805,-0.137543,0.927548,-1.38629,-0.21986,0.207561,-1.99503,0.412589
0.856183,0.694015,-1.11319,0.330962,-0.280576,0.387333,0.500152,0.160803,0.68414,1.44389,2.85639,0.182741,0.945207,-0.124215,-1.11339,-0.221189,-0.368294,-0.241094,-0.510706,-0.552372,0.693414
-0.222886,-1.18515,-1.55933,-0.453358,-1.92511,-1.97736,-0.372961,-1.09344,-0.572416,-0.632494,0.173749,0.592672,0.0309351,0.932536,1.11074,0.0218127,-0.122777,-1.1754,-1.66327,0.048736,-0.730767
-1.10396,-1.40344,-1.31522,-0.700666,-0.465287,-0.858404,-1.20143,-0.291643,-0.620514,-0.808791,0.345486,1.76296,0.430551,0.904128,0.575763,1.41355,1.10481,0.360541,1.8696,-0.200955,-0.0989124
-0.747571,0.722488,-2.16541,0.309764,-0.501038,-0.880453,-0.893853,0.487251,-0.0313153,0.986827,2.06877,2.59605,-1.16791,0.330302,-0.776547,-1.2429,-0.362306,-0.998448,-1.80526,0.094975,1.49577
0.133504,-1.4414,0.629277,0.910369,1.06603,0.635378,0.410857,1.07715,-0.764807,0.27511,0.037544,-0.121402,-1.58569,-1.16392,0.476693,0.0439038,-1.29647,-0.318953,-1.01182,-0.72808,-1.03165
1.30167,-0.701126,-1.14686,2.24583,1.3997,1.10391,1.27901,0.699155,-0.301866,-0.763084,0.185593,-1.32475,-0.52005,-0.862804,-1.3462,-0.961241,-0.500035,0.268526,0.491527,-1.56963,0.553002
-0.925766,2.03221,0.444087,1.39792,0.952821,0.866886,0.505113,0.876697,0.329418,0.353464,-0.51912,-0.557781,-1.1558,-1.20937,-0.112776,-1.59636,-0.494046,-0.984291,0.132393,-0.200955,-0.610414
-1.05446,0.238459,0.28415,1.65229,0.440395,0.662938,1.01112,0.888152,1.23726,-0.501903,-0.394759,-0.147849,-0.38079,-2.37407,-2.07437,-0.900491,-0.853339,0.027872,-0.619282,-0.580115,0.492825
1.83625,0.0296624,-0.86066,-0.177786,-0.280576,-0.985183,-0.343196,-0.652454,-0.494257,-0.390902,0.345486,0.493495,0.357893,-0.590094,0.214156,0.430498,0.146692,0.480868,1.62739,-1.17198,-0.249354
-0.509978,-0.777052,-0.271419,-1.88068,-0.626165,0.24953,-1.36514,-0.360369,-1.13155,-1.02427,-1.30674,-0.326368,-0.374735,1.05185,0.808578,1.46878,1.17666,-0.43928,0.0739298,1.29719,0.39253
