-0.585385,-0.402099,-0.541585,-0.447081,-0.172858,-0.0532394,-0.00563915,0.0435313,0.0878339,0.0646942,0.00533131,-0.0379489,-0.0106034,-0.0702496,-0.0618422,-0.10729,-0.118983,-0.150346,-0.297562,-0.317967,-0.333393,-0.331429,-0.336015,-0.305277,-0.334699,-0.238608,-0.221175,-0.12013,-0.117755,-0.0601163,-0.0286356,0.129273,0.317613,0.651712,1.04733,0.924712,0.782302,0.672206,0.526087,0.423033,0.297024,0.152373,0.132534,-0.0119686,-0.0787762,-0.0834143,-0.165285,-0.174419,-0.251802,-0.263214,-0.288751,-0.36724,-0.243268,-0.224252,-0.19532,-0.136639,-0.0842051,-0.0928811,-0.094377,-0.109235,-0.0806725,-0.187883,-0.326183,-0.430958
-0.394504,-0.205486,0.110573,-0.0610459,-0.0111725,0.0502228,0.132391,0.0912247,-0.0122264,-0.100875,-0.145515,-0.1995,-0.22664,-0.248375,-0.263377,-0.342322,-0.325558,-0.325837,-0.295742,-0.225814,-0.178439,-0.162809,-0.20245,-0.142806,-0.121543,-0.0127772,-0.02345,0.116338,0.17518,0.251124,0.340673,0.470162,0.649939,0.99599,1.07326,0.933747,0.764095,0.625892,0.408632,0.325844,0.235046,0.0970202,0.0122029,-0.132017,-0.174408,-0.246727,-0.280505,-0.349531,-0.355968,-0.377713,-0.38391,-0.284895,-0.285796,-0.263184,-0.20944,-0.185939,-0.172271,-0.0964029,-0.0352884,-0.000773335,-0.0144365,-0.0404669,-0.11737,-0.232506
-0.446232,-0.377145,-0.328299,-0.39114,-0.349767,-0.301685,-0.242014,-0.18366,-0.203657,-0.155881,-0.189265,-0.172782,-0.18581,-0.336299,-0.264131,-0.184894,-0.221434,-0.17949,-0.116474,-0.0384301,-0.0535082,0.0467706,0.0498027,0.173802,0.205564,0.29969,0.516434,0.703896,0.849248,1.00765,0.809503,0.436092,0.217897,0.0877315,-0.0352215,-0.0737607,-0.150963,-0.156041,-0.157044,-0.255503,-0.226953,-0.274889,-0.363497,-0.331316,-0.315919,-0.206882,-0.163897,-0.103498,-0.0642931,-0.00977286,0.00272911,0.0161806,0.0541108,0.128201,0.0673303,0.0777199,0.0477571,-0.0914804,-0.121117,-0.0230188,-0.411933,-0.313558,-0.365449,-0.474701
-0.459702,-0.550768,-0.488506,-0.23656,-0.0116532,0.0788264,0.201723,0.22002,0.175787,0.0868683,0.0660804,0.0345625,-0.0159704,-0.0824135,-0.114084,-0.151877,-0.20307,-0.262792,-0.283241,-0.290429,-0.246098,-0.24223,-0.207997,-0.285103,-0.198312,-0.153142,-0.0461853,-0.150938,-0.000442943,0.0535962,0.152029,0.291466,0.504463,0.859928,1.14792,1.02443,0.902206,0.764626,0.601128,0.490326,0.380909,0.259444,0.156667,0.0666478,-0.0621421,-0.0752006,-0.152234,-0.17708,-0.235068,-0.28279,-0.276743,-0.146389,-0.183906,-0.185217,-0.163835,-0.126313,-0.107875,-0.184529,-0.155132,-0.126845,-0.181137,-0.248018,-0.337773,-0.47335
-0.508869,-0.614494,-0.513183,-0.388563,-0.120418,0.046171,0.0753925,0.12989,0.188476,0.0726796,0.0694161,0.0540626,0.0418258,-0.0245935,-0.0423727,-0.0759364,-0.0921814,-0.171073,-0.330568,-0.304545,-0.328316,-0.319955,-0.299117,-0.305451,-0.343052,-0.256193,-0.214483,-0.0640635,-0.0427774,0.0294562,0.057342,0.192783,0.36127,0.651825,1.04219,1.19889,1.02667,0.833363,0.606001,0.445623,0.275679,0.257503,0.134941,0.0478496,-0.0858231,-0.0357632,-0.111185,-0.196322,-0.243737,-0.281242,-0.309126,-0.163169,-0.168401,-0.173892,-0.116696,-0.0993918,-0.0767717,-0.106168,-0.18683,-0.132253,-0.152923,-0.231325,-0.351146,-0.504975
-0.680491,-0.499878,-0.657559,-0.364498,-0.178627,-0.107478,-0.0267074,-0.0164284,0.0228965,-0.0205749,-0.0648477,-0.0418004,-0.0656873,-0.0630291,-0.0960687,-0.118595,-0.140403,-0.274528,-0.303184,-0.310868,-0.326945,-0.285812,-0.292461,-0.273332,-0.291195,-0.24781,-0.202269,-0.106134,0.0386475,0.138603,0.179192,0.289959,0.465845,0.757722,1.14792,1.00914,0.874915,0.701683,0.531208,0.431052,0.287642,0.124008,0.0496727,-0.074513,-0.132338,-0.203299,-0.19031,-0.244064,-0.262419,-0.289592,-0.309894,-0.320783,-0.194665,-0.15906,-0.134346,-0.156239,-0.134948,-0.0641862,-0.146598,-0.0307458,-0.0964545,-0.198177,-0.293661,-0.460145
-0.502004,-0.33928,-0.269128,-0.144461,-0.118656,-0.167493,-0.232725,-0.247277,-0.247615,-0.223295,-0.236671,-0.255453,-0.224014,-0.22613,-0.333392,-0.295305,-0.209444,-0.213861,-0.235968,-0.108536,-0.125018,-0.00979583,0.0554468,0.138315,0.268361,0.367923,0.522803,0.723849,0.920089,1.09511,1.16661,0.767793,0.482489,0.335716,0.264143,0.185165,0.109209,0.0285038,-0.0268273,-0.0714473,-0.181759,-0.149085,-0.259912,-0.295273,-0.298771,-0.328136,-0.343465,-0.26228,-0.224231,-0.198125,-0.141233,-0.135372,-0.0871426,-0.0474859,-0.031012,-0.0053352,0.117201,0.188985,0.111986,0.0552674,0.0243122,-0.15867,-0.453672,-0.324267
-0.0522237,-0.239123,-0.158857,-0.0855076,-0.116092,-0.125531,-0.146437,-0.211964,-0.2923,-0.268294,-0.279907,-0.316925,-0.341539,-0.353462,-0.318473,-0.396815,-0.356356,-0.289949,-0.275425,-0.28125,-0.200555,-0.185818,-0.0938106,-0.0681857,0.0153244,0.0435246,0.127313,0.202764,0.359562,0.451034,0.559051,0.707517,0.91232,0.827843,0.717525,0.568451,0.459048,0.269357,0.258509,0.148657,0.0836129,0.0284735,-0.0644413,-0.169613,-0.171867,-0.253455,-0.295509,-0.373014,-0.412536,-0.397842,-0.406447,-0.316483,-0.300858,-0.3095,-0.241639,-0.177603,-0.0835791,-0.0122392,0.0789468,0.125786,0.034403,0.00834056,-0.178227,-0.0875866
-0.502227,-0.325991,-0.221016,-0.123845,-0.057603,-0.0083884,-0.055523,-0.143243,-0.135302,-0.108894,-0.0858886,-0.102181,-0.0759019,-0.0747208,-0.0567796,-0.0474356,-0.148606,-0.116262,-0.119231,-0.0415361,-0.00443438,-0.0197582,0.092965,0.135016,0.201092,0.305812,0.426621,0.61698,0.741019,0.91315,1.04342,0.806715,0.513709,0.325246,0.191646,0.1176,0.0221946,0.023423,0.0188496,-0.0871294,-0.0538018,-0.0845951,-0.172305,-0.173101,-0.197121,-0.190891,-0.137116,-0.0893302,-0.0851427,-0.0848706,-0.0524197,-0.0114369,0.014146,0.0506386,0.10206,0.207597,0.236956,0.239091,0.275272,0.166739,0.135634,-0.0180107,-0.284436,-0.526546
-0.433467,-0.31123,-0.247516,-0.122696,-0.0668971,-0.0333012,-0.0725594,-0.058522,-0.0562209,-0.0555325,-0.114274,-0.139847,-0.17346,-0.187139,-0.174485,-0.272959,-0.23878,-0.169348,-0.153468,-0.141565,-0.0699343,-0.102079,0.0115015,0.00417794,0.178102,0.245806,0.371839,0.503051,0.637129,0.791179,0.915929,0.843873,0.557548,0.439165,0.350959,0.261645,0.21696,0.161401,0.0739841,0.0347934,0.0146812,-0.111619,-0.128451,-0.208193,-0.214421,-0.286514,-0.262387,-0.226071,-0.166922,-0.129221,-0.102645,-0.0708817,0.00386208,0.030953,0.0547077,0.0546282,0.172482,0.167094,0.135353,0.0753981,-0.141581,0.0329033,-0.214237,-0.541964
